year,country_code,pop_ages,gender,number
1982,MKD,65+,male,54530.0
1982,MNP,0-14,female,3950.0
1982,MNP,0-14,male,3727.0
1982,MNP,15-64,female,6349.0
1982,MNP,15-64,male,7786.0
1982,MNP,65+,female,286.0
1982,MNP,65+,male,251.0
1982,NOR,0-14,female,428366.0
1982,NOR,0-14,male,449216.0
1982,NOR,15-64,female,1289643.0
1982,NOR,15-64,male,1324706.0
1982,NOR,65+,female,359763.0
1982,NOR,65+,male,263094.0
1982,OMN,0-14,female,259973.0
1982,OMN,0-14,male,266912.0
1982,OMN,15-64,female,270532.0
1982,OMN,15-64,male,288825.0
1982,OMN,65+,female,17618.0
1982,OMN,65+,male,13818.0
1982,PAK,0-14,female,18621863.0
1982,PAK,0-14,male,19700586.0
1982,PAK,15-64,female,22503191.0
1982,PAK,15-64,male,25335546.0
1982,PAK,65+,female,1264936.0
1982,PAK,65+,male,1663125.0
1982,PLW,0-14,female,2290.0
1982,PLW,0-14,male,2490.0
1982,PLW,15-64,female,3394.0
1982,PLW,15-64,male,3869.0
1982,PLW,65+,female,372.0
1982,PLW,65+,male,279.0
1982,PAN,0-14,female,400774.0
1982,PAN,0-14,male,415406.0
1982,PAN,15-64,female,571693.0
1982,PAN,15-64,male,584750.0
1982,PAN,65+,female,42322.0
1982,PAN,65+,male,37327.0
1982,PNG,0-14,female,667338.0
1982,PNG,0-14,male,737394.0
1982,PNG,15-64,female,852119.0
1982,PNG,15-64,male,958689.0
1982,PNG,65+,female,19732.0
1982,PNG,65+,male,29019.0
1982,PRY,0-14,female,653629.0
1982,PRY,0-14,male,677026.0
1982,PRY,15-64,female,874634.0
1982,PRY,15-64,male,885726.0
1982,PRY,65+,female,74636.0
1982,PRY,65+,male,60537.0
1982,PER,0-14,female,3793655.0
1982,PER,0-14,male,3888710.0
1982,PER,15-64,female,4941031.0
1982,PER,15-64,male,4911806.0
1982,PER,65+,female,373400.0
1982,PER,65+,male,337901.0
1982,PHL,0-14,female,10677334.0
1982,PHL,0-14,male,11362714.0
1982,PHL,15-64,female,13811907.0
1982,PHL,15-64,male,13481544.0
1982,PHL,65+,female,760400.0
1982,PHL,65+,male,601809.0
1982,POL,0-14,female,4373106.0
1982,POL,0-14,male,4580117.0
1982,POL,15-64,female,12002918.0
1982,POL,15-64,male,11725238.0
1982,POL,65+,female,2197630.0
1982,POL,65+,male,1351472.0
1982,PRT,0-14,female,1211078.0
1982,PRT,0-14,male,1262238.0
1982,PRT,15-64,female,3241480.0
1982,PRT,15-64,male,3047895.0
1982,PRT,65+,female,681523.0
1982,PRT,65+,male,467556.0
1982,PRI,0-14,female,495815.0
1982,PRI,0-14,male,516037.0
1982,PRI,15-64,female,1046537.0
1982,PRI,15-64,male,951185.0
1982,PRI,65+,female,142187.0
1982,PRI,65+,male,125691.0
1982,QAT,0-14,female,40784.0
1982,QAT,0-14,male,48221.0
1982,QAT,15-64,female,54027.0
1982,QAT,15-64,male,164873.0
1982,QAT,65+,female,1541.0
1982,QAT,65+,male,2091.0
1982,ROU,0-14,female,2976686.0
1982,ROU,0-14,male,3041546.0
1982,ROU,15-64,female,7252089.0
1982,ROU,15-64,male,6899082.0
1982,ROU,65+,female,1342502.0
1982,ROU,65+,male,963837.0
1982,RUS,0-14,female,15121791.0
1982,RUS,0-14,male,15692217.0
1982,RUS,15-64,female,50338076.0
1982,RUS,15-64,male,45680646.0
1982,RUS,65+,female,10275810.0
1982,RUS,65+,male,3714460.0
1982,RWA,0-14,female,1355879.0
1982,RWA,0-14,male,1351677.0
1982,RWA,15-64,female,1427905.0
1982,RWA,15-64,male,1439282.0
1982,RWA,65+,female,77069.0
1982,RWA,65+,male,59737.0
1982,WSM,0-14,female,35866.0
1982,WSM,0-14,male,39420.0
1982,WSM,15-64,female,41875.0
1982,WSM,15-64,male,44280.0
1982,WSM,65+,female,2662.0
1982,WSM,65+,male,2380.0
1982,SMR,0-14,female,2162.0
1982,SMR,0-14,male,2324.0
1982,SMR,15-64,female,7539.0
1982,SMR,15-64,male,7588.0
1982,SMR,65+,female,1374.0
1982,SMR,65+,male,1067.0
1982,STP,0-14,female,22524.0
1982,STP,0-14,male,23139.0
1982,STP,15-64,female,25710.0
1982,STP,15-64,male,26499.0
1982,STP,65+,female,2579.0
1982,STP,65+,male,2057.0
1982,SAU,0-14,female,1462804.0
1982,SAU,0-14,male,1525259.0
1982,SAU,15-64,female,1655157.0
1982,SAU,15-64,male,2037711.0
1982,SAU,65+,female,77506.0
1982,SAU,65+,male,66050.0
1982,SEN,0-14,female,1430689.0
1982,SEN,0-14,male,1457074.0
1982,SEN,15-64,female,1553323.0
1982,SEN,15-64,male,1544978.0
1982,SEN,65+,female,92910.0
1982,SEN,65+,male,77986.0
1982,SRB,0-14,female,795834.0
1982,SRB,0-14,male,801705.0
1982,SRB,15-64,female,2773562.0
1982,SRB,15-64,male,2624501.0
1982,SRB,65+,female,442427.0
1982,SRB,65+,male,325306.0
1982,SYC,0-14,female,11121.0
1982,SYC,0-14,male,11900.0
1982,SYC,15-64,female,17726.0
1982,SYC,15-64,male,19449.0
1982,SYC,65+,female,2474.0
1982,SYC,65+,male,1743.0
1982,SLE,0-14,female,719360.0
1982,SLE,0-14,male,716689.0
1982,SLE,15-64,female,936365.0
1982,SLE,15-64,male,895496.0
1982,SLE,65+,female,76212.0
1982,SLE,65+,male,64061.0
1982,SGP,0-14,female,309364.0
1982,SGP,0-14,male,332038.0
1982,SGP,15-64,female,920531.0
1982,SGP,15-64,male,957507.0
1982,SGP,65+,female,70549.0
1982,SGP,65+,male,56476.0
1982,SXM,0-14,female,2320.0
1982,SXM,0-14,male,2392.0
1982,SXM,15-64,female,4808.0
1982,SXM,15-64,male,4551.0
1982,SXM,65+,female,285.0
1982,SXM,65+,male,252.0
1982,SVK,0-14,female,648201.0
1982,SVK,0-14,male,676187.0
1982,SVK,15-64,female,1633086.0
1982,SVK,15-64,male,1599227.0
1982,SVK,65+,female,291698.0
1982,SVK,65+,male,206700.0
1982,SVN,0-14,female,211451.0
1982,SVN,0-14,male,223688.0
1982,SVN,15-64,female,645968.0
1982,SVN,15-64,male,624249.0
1982,SVN,65+,female,130794.0
1982,SVN,65+,male,74185.0
1982,SLB,0-14,female,58333.0
1982,SLB,0-14,male,64363.0
1982,SLB,15-64,female,59358.0
1982,SLB,15-64,male,64940.0
1982,SLB,65+,female,3212.0
1982,SLB,65+,male,4995.0
1982,SOM,0-14,female,1336043.0
1982,SOM,0-14,male,1364318.0
1982,SOM,15-64,female,1561172.0
1982,SOM,15-64,male,1544769.0
1982,SOM,65+,female,107036.0
1982,SOM,65+,male,90503.0
1982,ZAF,0-14,female,6250944.0
1982,ZAF,0-14,male,6424875.0
1982,ZAF,15-64,female,8666986.0
1982,ZAF,15-64,male,9053443.0
1982,ZAF,65+,female,673316.0
1982,ZAF,65+,male,545775.0
1982,SSD,0-14,female,1044761.0
1982,SSD,0-14,male,1059429.0
1982,SSD,15-64,female,1222973.0
1982,SSD,15-64,male,1120585.0
1982,SSD,65+,female,62356.0
1982,SSD,65+,male,47583.0
1982,ESP,0-14,female,4589949.0
1982,ESP,0-14,male,4872872.0
1982,ESP,15-64,female,12164204.0
1982,ESP,15-64,male,12017348.0
1982,ESP,65+,female,2582751.0
1982,ESP,65+,male,1758888.0
1982,LKA,0-14,female,2708912.0
1982,LKA,0-14,male,2795650.0
1982,LKA,15-64,female,4447485.0
1982,LKA,15-64,male,4626218.0
1982,LKA,65+,female,334989.0
1982,LKA,65+,male,373313.0
1982,KNA,0-14,female,7537.0
1982,KNA,0-14,male,7586.0
1982,KNA,15-64,female,12095.0
1982,KNA,15-64,male,11285.0
1982,KNA,65+,female,2379.0
1982,KNA,65+,male,1650.0
1982,LCA,0-14,female,26576.0
1982,LCA,0-14,male,27416.0
1982,LCA,15-64,female,32804.0
1982,LCA,15-64,male,30280.0
1982,LCA,65+,female,3532.0
1982,LCA,65+,male,2479.0
1982,MAF,0-14,female,1654.0
1982,MAF,0-14,male,1724.0
1982,MAF,15-64,female,2934.0
1982,MAF,15-64,male,2941.0
1982,MAF,65+,female,136.0
1982,MAF,65+,male,105.0
1982,VCT,0-14,female,21488.0
1982,VCT,0-14,male,22692.0
1982,VCT,15-64,female,28503.0
1982,VCT,15-64,male,27225.0
1982,VCT,65+,female,3565.0
1982,VCT,65+,male,2497.0
1982,SDN,0-14,female,4202499.0
1982,SDN,0-14,male,4376148.0
1982,SDN,15-64,female,4665418.0
1982,SDN,15-64,male,4789041.0
1982,SDN,65+,female,238081.0
1982,SDN,65+,male,215458.0
1982,SUR,0-14,female,72615.0
1982,SUR,0-14,male,76067.0
1982,SUR,15-64,female,106301.0
1982,SUR,15-64,male,107148.0
1982,SUR,65+,female,7807.0
1982,SUR,65+,male,6618.0
1982,SWE,0-14,female,766721.0
1982,SWE,0-14,male,804459.0
1982,SWE,15-64,female,2653285.0
1982,SWE,15-64,male,2714474.0
1982,SWE,65+,female,787226.0
1982,SWE,65+,male,599098.0
1982,CHE,0-14,female,584610.0
1982,CHE,0-14,male,614554.0
1982,CHE,15-64,female,2162763.0
1982,CHE,15-64,male,2140864.0
1982,CHE,65+,female,532600.0
1982,CHE,65+,male,355917.0
1982,SYR,0-14,female,2269935.0
1982,SYR,0-14,male,2376354.0
1982,SYR,15-64,female,2291072.0
1982,SYR,15-64,male,2363159.0
1982,SYR,65+,female,143081.0
1982,SYR,65+,male,128910.0
1982,TJK,0-14,female,895468.0
1982,TJK,0-14,male,931720.0
1982,TJK,15-64,female,1136374.0
1982,TJK,15-64,male,1112810.0
1982,TJK,65+,female,90164.0
1982,TJK,65+,male,60635.0
1982,TZA,0-14,female,4838319.0
1982,TZA,0-14,male,4857860.0
1982,TZA,15-64,female,5177975.0
1982,TZA,15-64,male,4913131.0
1982,TZA,65+,female,327859.0
1982,TZA,65+,male,283427.0
1982,THA,0-14,female,8559461.0
1982,THA,0-14,male,8993011.0
1982,THA,15-64,female,14150051.0
1982,THA,15-64,male,14190604.0
1982,THA,65+,female,910988.0
1982,THA,65+,male,690461.0
1982,TLS,0-14,female,125071.0
1982,TLS,0-14,male,131660.0
1982,TLS,15-64,female,208801.0
1982,TLS,15-64,male,186856.0
1982,TLS,65+,female,9535.0
1982,TLS,65+,male,7227.0
1982,TGO,0-14,female,717657.0
1982,TGO,0-14,male,720160.0
1982,TGO,15-64,female,804630.0
1982,TGO,15-64,male,780814.0
1982,TGO,65+,female,51500.0
1982,TGO,65+,male,40281.0
1982,TON,0-14,female,20499.0
1982,TON,0-14,male,22034.0
1982,TON,15-64,female,26211.0
1982,TON,15-64,male,25679.0
1982,TON,65+,female,1846.0
1982,TON,65+,male,1711.0
1982,TTO,0-14,female,193208.0
1982,TTO,0-14,male,199153.0
1982,TTO,15-64,female,356727.0
1982,TTO,15-64,male,348326.0
1982,TTO,65+,female,28598.0
1982,TTO,65+,male,21915.0
1982,TUN,0-14,female,1359005.0
1982,TUN,0-14,male,1462922.0
1982,TUN,15-64,female,1887383.0
1982,TUN,15-64,male,1941268.0
1982,TUN,65+,female,133475.0
1982,TUN,65+,male,124589.0
1982,TUR,0-14,female,9088645.0
1982,TUR,0-14,male,9509125.0
1982,TUR,15-64,female,13046437.0
1982,TUR,15-64,male,13491870.0
1982,TUR,65+,female,1209377.0
1982,TUR,65+,male,976643.0
1982,TKM,0-14,female,600033.0
1982,TKM,0-14,male,618402.0
1982,TKM,15-64,female,842733.0
1982,TKM,15-64,male,805278.0
1982,TKM,65+,female,76034.0
1982,TKM,65+,male,43077.0
1982,TCA,0-14,female,1554.0
1982,TCA,0-14,male,1621.0
1982,TCA,15-64,female,2302.0
1982,TCA,15-64,male,2398.0
1982,TCA,65+,female,249.0
1982,TCA,65+,male,172.0
1982,TUV,0-14,female,1180.0
1982,TUV,0-14,male,1332.0
1982,TUV,15-64,female,2679.0
1982,TUV,15-64,male,2150.0
1982,TUV,65+,female,210.0
1982,TUV,65+,male,114.0
1982,UGA,0-14,female,3343120.0
1982,UGA,0-14,male,3322782.0
1982,UGA,15-64,female,3473225.0
1982,UGA,15-64,male,3307482.0
1982,UGA,65+,female,220289.0
1982,UGA,65+,male,206733.0
1982,UKR,0-14,female,5289420.0
1982,UKR,0-14,male,5480325.0
1982,UKR,15-64,female,17955321.0
1982,UKR,15-64,male,15856994.0
1982,UKR,65+,female,4070251.0
1982,UKR,65+,male,1750413.0
1982,ARE,0-14,female,154397.0
1982,ARE,0-14,male,181748.0
1982,ARE,15-64,female,184330.0
1982,ARE,15-64,male,632535.0
1982,ARE,65+,female,5835.0
1982,ARE,65+,male,7525.0
1982,GBR,0-14,female,5530076.0
1982,GBR,0-14,male,5828387.0
1982,GBR,15-64,female,18236018.0
1982,GBR,15-64,male,18236851.0
1982,GBR,65+,female,5152360.0
1982,GBR,65+,male,3329949.0
1982,USA,0-14,female,24856024.0
1982,USA,0-14,male,26058819.0
1982,USA,15-64,female,78178239.0
1982,USA,15-64,male,76322185.0
1982,USA,65+,female,15711803.0
1982,USA,65+,male,10536931.0
1982,URY,0-14,female,388983.0
1982,URY,0-14,male,406825.0
1982,URY,15-64,female,942787.0
1982,URY,15-64,male,916620.0
1982,URY,65+,female,186054.0
1982,URY,65+,male,134224.0
1982,UZB,0-14,female,3234507.0
1982,UZB,0-14,male,3396803.0
1982,UZB,15-64,female,4637838.0
1982,UZB,15-64,male,4558831.0
1982,UZB,65+,female,388826.0
1982,UZB,65+,male,245931.0
1982,VUT,0-14,female,23919.0
1982,VUT,0-14,male,29279.0
1982,VUT,15-64,female,28230.0
1982,VUT,15-64,male,34077.0
1982,VUT,65+,female,1903.0
1982,VUT,65+,male,3628.0
1982,VEN,0-14,female,3224013.0
1982,VEN,0-14,male,3325742.0
1982,VEN,15-64,female,4536432.0
1982,VEN,15-64,male,4517225.0
1982,VEN,65+,female,270423.0
1982,VEN,65+,male,248038.0
1982,VNM,0-14,female,10856648.0
1982,VNM,0-14,male,11238285.0
1982,VNM,15-64,female,15506619.0
1982,VNM,15-64,male,14469700.0
1982,VNM,65+,female,1699861.0
1982,VNM,65+,male,1240177.0
1982,VIR,0-14,female,16728.0
1982,VIR,0-14,male,16847.0
1982,VIR,15-64,female,32635.0
1982,VIR,15-64,male,29056.0
1982,VIR,65+,female,2662.0
1982,VIR,65+,male,2140.0
1982,PSE,0-14,female,
1982,PSE,0-14,male,
1982,PSE,15-64,female,
1982,PSE,15-64,male,
1982,PSE,65+,female,
1982,PSE,65+,male,
1982,YEM,0-14,female,2463422.0
1982,YEM,0-14,male,2562385.0
1982,YEM,15-64,female,2490907.0
1982,YEM,15-64,male,2414907.0
1982,YEM,65+,female,178836.0
1982,YEM,65+,male,130549.0
1982,ZMB,0-14,female,1528947.0
1982,ZMB,0-14,male,1516811.0
1982,ZMB,15-64,female,1538816.0
1982,ZMB,15-64,male,1400985.0
1982,ZMB,65+,female,107168.0
1982,ZMB,65+,male,85911.0
1982,ZWE,0-14,female,1850281.0
1982,ZWE,0-14,male,1913438.0
1982,ZWE,15-64,female,1988290.0
1982,ZWE,15-64,male,1789314.0
1982,ZWE,65+,female,142056.0
1982,ZWE,65+,male,113116.0
1983,AFE,0-14,female,57628347.0
1983,AFE,0-14,male,58312086.0
1983,AFE,15-64,female,66324100.0
1983,AFE,15-64,male,63829839.0
1983,AFE,65+,female,4163186.0
1983,AFE,65+,male,3387091.0
1983,AFW,0-14,female,39015811.0
1983,AFW,0-14,male,39548582.0
1983,AFW,15-64,female,45267871.0
1983,AFW,15-64,male,43842292.0
1983,AFW,65+,female,3048299.0
1983,AFW,65+,male,2532302.0
1983,ARB,0-14,female,38856236.0
1983,ARB,0-14,male,40972878.0
1983,ARB,15-64,female,46776818.0
1983,ARB,15-64,male,48508919.0
1983,ARB,65+,female,3236973.0
1983,ARB,65+,male,2621464.0
1983,CSS,0-14,female,431066.0
1983,CSS,0-14,male,441805.0
1983,CSS,15-64,female,669418.0
1983,CSS,15-64,male,657149.0
1983,CSS,65+,female,65195.0
1983,CSS,65+,male,51457.0
1983,CEB,0-14,female,12793665.0
1983,CEB,0-14,male,13342444.0
1983,CEB,15-64,female,36007306.0
1983,CEB,15-64,male,34788790.0
1983,CEB,65+,female,6921086.0
1983,CEB,65+,male,4444546.0
1983,EAR,0-14,female,342707246.0
1983,EAR,0-14,male,361234483.0
1983,EAR,15-64,female,466667148.0
1983,EAR,15-64,male,485562075.0
1983,EAR,65+,female,33953944.0
1983,EAR,65+,male,30979117.0
1983,EAS,0-14,female,268155000.0
1983,EAS,0-14,male,283009536.0
1983,EAS,15-64,female,493100617.0
1983,EAS,15-64,male,506728241.0
1983,EAS,65+,female,45750065.0
1983,EAS,65+,male,33718831.0
1983,EAP,0-14,female,242770822.0
1983,EAP,0-14,male,255977484.0
1983,EAP,15-64,female,425490247.0
1983,EAP,15-64,male,437771905.0
1983,EAP,65+,female,36083992.0
1983,EAP,65+,male,26877136.0
1983,TEA,0-14,female,239795592.0
1983,TEA,0-14,male,252864791.0
1983,TEA,15-64,female,419045586.0
1983,TEA,15-64,male,431995867.0
1983,TEA,65+,female,35612879.0
1983,TEA,65+,male,26624056.0
1983,EMU,0-14,female,31193162.0
1983,EMU,0-14,male,32809519.0
1983,EMU,15-64,female,103424561.0
1983,EMU,15-64,male,101836278.0
1983,EMU,65+,female,24913202.0
1983,EMU,65+,male,15366731.0
1983,ECS,0-14,female,93679232.0
1983,ECS,0-14,male,97796133.0
1983,ECS,15-64,female,269708488.0
1983,ECS,15-64,male,259560108.0
1983,ECS,65+,female,56916170.0
1983,ECS,65+,male,32287239.0
1983,ECA,0-14,female,28767751.0
1983,ECA,0-14,male,29802498.0
1983,ECA,15-64,female,60113928.0
1983,ECA,15-64,male,56780352.0
1983,ECA,65+,female,8846937.0
1983,ECA,65+,male,4668522.0
1983,TEC,0-14,female,52944102.0
1983,TEC,0-14,male,54926170.0
1983,TEC,15-64,female,134717639.0
1983,TEC,15-64,male,126125298.0
1983,TEC,65+,female,23433842.0
1983,TEC,65+,male,11231215.0
1983,EUU,0-14,female,43060825.0
1983,EUU,0-14,male,45191964.0
1983,EUU,15-64,female,137196212.0
1983,EUU,15-64,male,134855926.0
1983,EUU,65+,female,31775406.0
1983,EUU,65+,male,19991794.0
1983,FCS,0-14,female,85599997.0
1983,FCS,0-14,male,87740449.0
1983,FCS,15-64,female,114068689.0
1983,FCS,15-64,male,109184363.0
1983,FCS,65+,female,10567927.0
1983,FCS,65+,male,6870884.0
1983,HPC,0-14,female,68083864.0
1983,HPC,0-14,male,68912499.0
1983,HPC,15-64,female,77799429.0
1983,HPC,15-64,male,74716474.0
1983,HPC,65+,female,4993583.0
1983,HPC,65+,male,4094415.0
1983,HIC,0-14,female,124704423.0
1983,HIC,0-14,male,131107064.0
1983,HIC,15-64,female,376050795.0
1983,HIC,15-64,male,370254320.0
1983,HIC,65+,female,76368616.0
1983,HIC,65+,male,47181933.0
1983,IBD,0-14,female,530472664.0
1983,IBD,0-14,male,559185308.0
1983,IBD,15-64,female,891031904.0
1983,IBD,15-64,male,911653500.0
1983,IBD,65+,female,84206308.0
1983,IBD,65+,male,60703238.0
1983,IBT,0-14,female,690023933.0
1983,IBT,0-14,male,722995917.0
1983,IBT,15-64,female,1080146633.0
1983,IBT,15-64,male,1100516194.0
1983,IBT,65+,female,96453927.0
1983,IBT,65+,male,71972768.0
1983,IDB,0-14,female,51025952.0
1983,IDB,0-14,male,52752634.0
1983,IDB,15-64,female,60258763.0
1983,IDB,15-64,male,61841472.0
1983,IDB,65+,female,3764180.0
1983,IDB,65+,male,3673895.0
1983,IDX,0-14,female,108525317.0
1983,IDX,0-14,male,111057975.0
1983,IDX,15-64,female,128855966.0
1983,IDX,15-64,male,127021222.0
1983,IDX,65+,female,8483439.0
1983,IDX,65+,male,7595635.0
1983,IDA,0-14,female,159551269.0
1983,IDA,0-14,male,163810609.0
1983,IDA,15-64,female,189114729.0
1983,IDA,15-64,male,188862694.0
1983,IDA,65+,female,12247619.0
1983,IDA,65+,male,11269530.0
1983,LTE,0-14,female,267023233.0
1983,LTE,0-14,male,280543170.0
1983,LTE,15-64,female,510948521.0
1983,LTE,15-64,male,518663988.0
1983,LTE,65+,female,52652238.0
1983,LTE,65+,male,34563486.0
1983,LCN,0-14,female,73470241.0
1983,LCN,0-14,male,75282137.0
1983,LCN,15-64,female,110305887.0
1983,LCN,15-64,male,108709887.0
1983,LCN,65+,female,8743554.0
1983,LCN,65+,male,7145447.0
1983,LAC,0-14,female,66511237.0
1983,LAC,0-14,male,68091377.0
1983,LAC,15-64,female,98327849.0
1983,LAC,15-64,male,96897190.0
1983,LAC,65+,female,7645919.0
1983,LAC,65+,male,6269813.0
1983,TLA,0-14,female,71515317.0
1983,TLA,0-14,male,73222326.0
1983,TLA,15-64,female,105873744.0
1983,TLA,15-64,male,104310068.0
1983,TLA,65+,female,8192119.0
1983,TLA,65+,male,6614698.0
1983,LDC,0-14,female,96321953.0
1983,LDC,0-14,male,98482336.0
1983,LDC,15-64,female,113696578.0
1983,LDC,15-64,male,111592962.0
1983,LDC,65+,female,7412040.0
1983,LDC,65+,male,6636261.0
1983,LMY,0-14,female,663807814.0
1983,LMY,0-14,male,695842254.0
1983,LMY,15-64,female,1004423793.0
1983,LMY,15-64,male,1029514869.0
1983,LMY,65+,female,81789441.0
1983,LMY,65+,male,65316517.0
1983,LIC,0-14,female,54345346.0
1983,LIC,0-14,male,55311188.0
1983,LIC,15-64,female,64706343.0
1983,LIC,15-64,male,61703128.0
1983,LIC,65+,female,4106097.0
1983,LIC,65+,male,3214715.0
1983,LMC,0-14,female,289426931.0
1983,LMC,0-14,male,305451427.0
1983,LMC,15-64,female,386970226.0
1983,LMC,15-64,male,403058229.0
1983,LMC,65+,female,27879287.0
1983,LMC,65+,male,25969097.0
1983,MEA,0-14,female,43046849.0
1983,MEA,0-14,male,45426015.0
1983,MEA,15-64,female,53028101.0
1983,MEA,15-64,male,55750174.0
1983,MEA,65+,female,3768988.0
1983,MEA,65+,male,3136043.0
1983,MNA,0-14,female,39938697.0
1983,MNA,0-14,male,42143339.0
1983,MNA,15-64,female,48906878.0
1983,MNA,15-64,male,50311746.0
1983,MNA,65+,female,3433395.0
1983,MNA,65+,male,2842175.0
1983,TMN,0-14,female,39938697.0
1983,TMN,0-14,male,42143339.0
1983,TMN,15-64,female,48906878.0
1983,TMN,15-64,male,50311746.0
1983,TMN,65+,female,3433395.0
1983,TMN,65+,male,2842175.0
1983,MIC,0-14,female,609462468.0
1983,MIC,0-14,male,640531066.0
1983,MIC,15-64,female,939717450.0
1983,MIC,15-64,male,967811741.0
1983,MIC,65+,female,77683344.0
1983,MIC,65+,male,62101802.0
1983,NAC,0-14,female,27612957.0
1983,NAC,0-14,male,28984271.0
1983,NAC,15-64,female,87414031.0
1983,NAC,15-64,male,85910085.0
1983,NAC,65+,female,17482414.0
1983,NAC,65+,male,11809470.0
1983,INX,0-14,female,
1983,INX,0-14,male,
1983,INX,15-64,female,
1983,INX,15-64,male,
1983,INX,65+,female,
1983,INX,65+,male,
1983,OED,0-14,female,127298700.0
1983,OED,0-14,male,133346830.0
1983,OED,15-64,female,339820814.0
1983,OED,15-64,male,336644909.0
1983,OED,65+,female,65681650.0
1983,OED,65+,male,43301779.0
1983,OSS,0-14,female,1366763.0
1983,OSS,0-14,male,1423166.0
1983,OSS,15-64,female,2460237.0
1983,OSS,15-64,male,2480221.0
1983,OSS,65+,female,310711.0
1983,OSS,65+,male,202657.0
1983,PSS,0-14,female,317854.0
1983,PSS,0-14,male,341789.0
1983,PSS,15-64,female,415830.0
1983,PSS,15-64,male,430145.0
1983,PSS,65+,female,23923.0
1983,PSS,65+,male,25741.0
1983,PST,0-14,female,98942039.0
1983,PST,0-14,male,104164543.0
1983,PST,15-64,female,310563283.0
1983,PST,15-64,male,305759716.0
1983,PST,65+,female,65498533.0
1983,PST,65+,male,41840028.0
1983,PRE,0-14,female,79876184.0
1983,PRE,0-14,male,80894527.0
1983,PRE,15-64,female,90516164.0
1983,PRE,15-64,male,87221148.0
1983,PRE,65+,female,5840021.0
1983,PRE,65+,male,4878249.0
1983,SST,0-14,female,2115683.0
1983,SST,0-14,male,2206760.0
1983,SST,15-64,female,3545485.0
1983,SST,15-64,male,3567515.0
1983,SST,65+,female,399829.0
1983,SST,65+,male,279855.0
1983,SAS,0-14,female,189186067.0
1983,SAS,0-14,male,201978623.0
1983,SAS,15-64,female,260010815.0
1983,SAS,15-64,male,280101084.0
1983,SAS,65+,female,18570207.0
1983,SAS,65+,male,18741231.0
1983,TSA,0-14,female,189186067.0
1983,TSA,0-14,male,201978623.0
1983,TSA,15-64,female,260010815.0
1983,TSA,15-64,male,280101084.0
1983,TSA,65+,female,18570207.0
1983,TSA,65+,male,18741231.0
1983,SSF,0-14,female,96644158.0
1983,SSF,0-14,male,97860668.0
1983,SSF,15-64,female,111591971.0
1983,SSF,15-64,male,107672131.0
1983,SSF,65+,female,7211485.0
1983,SSF,65+,male,5919393.0
1983,SSA,0-14,female,96633240.0
1983,SSA,0-14,male,97848933.0
1983,SSA,15-64,female,111574076.0
1983,SSA,15-64,male,107652592.0
1983,SSA,65+,female,7208991.0
1983,SSA,65+,male,5917640.0
1983,TSS,0-14,female,96644158.0
1983,TSS,0-14,male,97860668.0
1983,TSS,15-64,female,111591971.0
1983,TSS,15-64,male,107672131.0
1983,TSS,65+,female,7211485.0
1983,TSS,65+,male,5919393.0
1983,UMC,0-14,female,320035537.0
1983,UMC,0-14,male,335079639.0
1983,UMC,15-64,female,552747224.0
1983,UMC,15-64,male,564753512.0
1983,UMC,65+,female,49804057.0
1983,UMC,65+,male,36132705.0
1983,WLD,0-14,female,791794504.0
1983,WLD,0-14,male,830337383.0
1983,WLD,15-64,female,1385159910.0
1983,WLD,15-64,male,1404431710.0
1983,WLD,65+,female,158442883.0
1983,WLD,65+,male,112757654.0
1983,AFG,0-14,female,2503529.0
1983,AFG,0-14,male,2589457.0
1983,AFG,15-64,female,2757874.0
1983,AFG,15-64,male,2802542.0
1983,AFG,65+,female,136405.0
1983,AFG,65+,male,128175.0
1983,ALB,0-14,female,488236.0
1983,ALB,0-14,male,506637.0
1983,ALB,15-64,female,833616.0
1983,ALB,15-64,male,871281.0
1983,ALB,65+,female,83193.0
1983,ALB,65+,male,60999.0
1983,DZA,0-14,female,4514745.0
1983,DZA,0-14,male,4825035.0
1983,DZA,15-64,female,5103462.0
1983,DZA,15-64,male,5450451.0
1983,DZA,65+,female,340528.0
1983,DZA,65+,male,323892.0
1983,ASM,0-14,female,6849.0
1983,ASM,0-14,male,7545.0
1983,ASM,15-64,female,10071.0
1983,ASM,15-64,male,10726.0
1983,ASM,65+,female,541.0
1983,ASM,65+,male,538.0
1983,AND,0-14,female,4251.0
1983,AND,0-14,male,4534.0
1983,AND,15-64,female,13144.0
1983,AND,15-64,male,15738.0
1983,AND,65+,female,1380.0
1983,AND,65+,male,1518.0
1983,AGO,0-14,female,2018149.0
1983,AGO,0-14,male,2011388.0
1983,AGO,15-64,female,2434212.0
1983,AGO,15-64,male,2413153.0
1983,AGO,65+,female,102100.0
1983,AGO,65+,male,103982.0
1983,ATG,0-14,female,9344.0
1983,ATG,0-14,male,9596.0
1983,ATG,15-64,female,21798.0
1983,ATG,15-64,male,18666.0
1983,ATG,65+,female,3234.0
1983,ATG,65+,male,2296.0
1983,ARG,0-14,female,4469025.0
1983,ARG,0-14,male,4613661.0
1983,ARG,15-64,female,9078126.0
1983,ARG,15-64,male,8895054.0
1983,ARG,65+,female,1369653.0
1983,ARG,65+,male,965813.0
1983,ARM,0-14,female,478316.0
1983,ARM,0-14,male,481424.0
1983,ARM,15-64,female,1086561.0
