year,country_code,hospital_beds,physicians,expenditure
2021,TTO,1.61,3.412,7.12624598
2021,TUN,2.42,1.292,6.97669458
2021,TUR,,2.165,4.56065559
2021,TZA,,,3.47258258
2021,UGA,,,5.48128128
2021,URY,2.48,4.508,8.91666222
2021,USA,,3.608,17.5063858
2021,VEN,,,4.10222006
2021,VUT,,,4.54704428
2021,WSM,,0.548,6.81255674
2021,YEM,,,6.17542744
2021,ZMB,,0.297,6.63951397
2021,ZWE,,,2.78571677
2021,BGD,,0.67,2.36551309
2021,CHN,,2.518,5.38360548
2021,PNG,,0.063,2.33994722
2021,ZAF,,0.809,8.67432785
2021,ARE,1.98,2.912,5.30494308
2021,CZE,,4.254,9.45247459
2021,DNK,2.51,,10.74728584
2021,ESP,2.94,4.48,10.30862141
2021,FIN,,4.381,9.83458328
2021,FRA,,3.343,12.29229355
2021,GEO,,5.33,8.3153286
2021,MDV,,,10.09611702
2021,MKD,,,8.5240345
2021,QAT,,,2.8927927
2021,ARM,,,12.32268524
2021,AZE,,,4.68526697
2021,BIH,,,9.55514336
2021,BLR,,,6.56549978
2021,EST,,3.438,7.47860336
2021,HRV,,3.61,8.01351929
2021,IRL,,4.062,6.59614468
2021,KAZ,,,3.92458963
2021,KGZ,4.23,2.145,5.35275412
2021,KOR,12.75,2.517,8.95732689
2021,LTU,,4.497,7.75970221
2021,LVA,,3.377,9.10995388
2021,MDA,5.66,3.246,7.7490406
2021,MEX,1.02,2.559,5.89244318
2021,SVN,,3.326,9.48055363
2021,TKM,4.03,2.144,5.49196625
2021,UKR,,,8.2027483
2021,UZB,4.86,2.805,7.69774151
2021,VNM,,,4.53756857
2021,BTN,2.2,0.56,3.0729053
2021,COM,,,6.43369246
2021,RUS,7.03,,6.97584295
2021,SVK,,3.68,7.75624657
2021,TJK,4.32,2.133,8.37504482
2021,FSM,,,11.41321754
2021,MHL,,,12.54099083
2021,NAM,,0.467,9.33766365
2021,NRU,,,12.00061035
2021,PSE,,,10.4347353
2021,MNE,,2.768,10.55253506
2021,SRB,,2.837,10.00950623
2021,TUV,,,19.54603577
2021,TLS,,,11.43105984
2021,SSD,,,6.25598812
2022,AGO,,0.244,2.92737579
2022,ALB,,,6.19368076
2022,ARG,,4.082,9.86305332
2022,AUS,,,9.92687893
2022,AUT,,5.508,11.15729332
2022,BDI,,,8.39522648
2022,BEL,,,10.76192474
2022,BEN,,0.195,2.67981386
2022,BFA,,0.147,6.77182007
2022,BGR,,4.896,7.66357517
2022,BLZ,,,4.23173904
2022,BOL,,,8.43142891
2022,BRA,,,9.14277458
2022,BWA,,0.378,5.72838593
2022,CAF,,,9.95509052
2022,CAN,,2.497,11.23432541
2022,CHE,,,11.70653343
2022,CHL,,3.17,10.06172848
2022,CIV,,0.175,3.6424129
2022,CMR,,0.135,4.47835922
2022,COD,,0.187,3.78614616
2022,COG,,0.175,2.19224548
2022,COL,,,7.57361269
2022,CPV,,,6.67440224
2022,CRI,,2.636,7.18368196
2022,CYP,,,8.87060547
2022,DEU,,,12.60513115
2022,DJI,,,2.49675012
2022,DOM,,2.235,4.57254791
2022,DZA,,,3.6230433
2022,ECU,,,7.53457022
2022,EGY,,,4.70438385
2022,ETH,,0.108,2.85274577
2022,FJI,,,4.00910091
2022,GAB,,0.477,2.85591531
2022,GBR,,3.174,11.05087757
2022,GHA,,0.141,3.6993649
2022,GIN,,0.021,3.95847702
2022,GMB,,,3.41435836
2022,GNB,,0.208,8.11358356
2022,GRC,,,8.49983692
2022,GRD,,,4.94846392
2022,GTM,,,7.44098806
2022,GUY,,,3.00636959
2022,HND,,,8.28209972
2022,HTI,,,3.20848918
2022,HUN,,,6.68981791
2022,IDN,,0.69,2.69394851
2022,IND,,,3.3058846
2022,IRN,,,5.34889174
2022,IRQ,,1.012,4.29332495
2022,ISL,,4.524,9.28593922
2022,ISR,,3.713,7.34161806
2022,ITA,,4.248,9.02753067
2022,JAM,,,7.77706337
2022,JOR,,,6.82820034
2022,JPN,,,11.42183685
2022,KEN,,0.102,4.32603645
2022,KIR,,,10.49855042
2022,LAO,,,2.01825476
2022,LBN,,,5.73500204
2022,LBR,,0.18,13.47386169
2022,LCA,,,5.01938295
2022,LKA,,,4.36269855
2022,LSO,,0.151,12.65127754
2022,LUX,,,5.55154753
2022,MAR,,,5.68049145
2022,MDG,,,3.25023246
2022,MLI,,0.195,3.67284775
2022,MLT,,,9.52376747
2022,MMR,,,5.20476246
2022,MNG,,,8.85170174
2022,MOZ,,0.082,8.77717781
2022,MRT,,0.236,4.48389912
2022,MUS,,1.197,5.82381678
2022,MWI,,0.049,6.50023508
2022,MYS,,,3.90591931
2022,NER,,0.023,4.35259724
2022,NGA,,0.394,4.27090406
2022,NIC,,,8.95364857
2022,NLD,,,10.10068321
2022,NOR,,,7.94803333
2022,NPL,,,6.65589333
2022,PAK,,,2.90434051
2022,PAN,,,8.46561432
2022,PER,,1.621,6.0930872
2022,PHL,,,5.15676308
2022,POL,,,6.39626455
2022,PRT,,,10.46883011
2022,PRY,,3.882,7.73804235
2022,ROU,,,5.7490139
2022,RWA,,,7.8792119
2022,SDN,,,4.61874437
2022,SEN,,0.126,4.06358385
2022,SLB,,,4.82369328
2022,SLE,,0.043,7.94752312
2022,SLV,,1.552,9.84079742
2022,STP,,,7.46419811
2022,SUR,,,5.91760969
2022,SWE,,,10.49857044
2022,SWZ,,1.591,7.2226615
2022,SYC,,3.819,4.2375164
2022,SYR,,,4.15098715
2022,TCD,,0.085,4.52549791
2022,TGO,,0.083,6.04134083
2022,THA,,,5.35470581
2022,TON,,,8.13607597
2022,TTO,,,6.43106365
2022,TUN,,,6.96380186
2022,TUR,,,3.70338893
2022,TZA,,0.133,3.1119566
2022,UGA,,0.168,4.39089251
2022,URY,,4.63,8.94532204
2022,USA,,,16.49613953
2022,VEN,,,4.55047369
2022,VUT,,,4.14742947
2022,WSM,,,6.3012085
2022,YEM,,,6.18666697
2022,ZMB,,0.262,5.25592279
2022,ZWE,,0.166,3.62880659
2022,BGD,,,2.39038587
2022,CHN,,,5.36948681
2022,PNG,,,2.61825109
2022,ZAF,,,8.77086639
2022,ARE,,,4.67550945
2022,CZE,,,8.79904652
2022,DNK,,,9.4758625
2022,ESP,,,9.73828793
2022,FIN,,,9.6589222
2022,FRA,,,11.8819046
2022,GEO,,5.613,7.25569582
2022,MDV,,,9.65276241
2022,MKD,,,7.6204114
2022,QAT,,,2.18112326
2022,ARM,,,9.96212864
2022,AZE,,,3.97840643
2022,BIH,,,8.71644783
2022,BLR,,,6.65919876
2022,EST,,,6.98701143
2022,HRV,,,7.21545315
2022,IRL,,,6.11978531
2022,KAZ,,,3.74026752
2022,KGZ,,,4.92258883
2022,KOR,,,9.43414211
2022,LTU,,5.127,7.24335003
2022,LVA,,,7.62168407
2022,MDA,,,6.96505404
2022,MEX,,,5.72145176
2022,SVN,,,9.60507679
2022,TKM,,,5.37103748
2022,UZB,,,7.36325455
2022,VNM,,,4.58891582
2022,BTN,,0.552,4.38545895
2022,COM,,,8.3803854
2022,RUS,,,6.91986275
2022,SVK,,,7.73064041
2022,TJK,,,7.62917423
2022,FSM,,,10.34470272
2022,MHL,,,11.73604298
2022,NAM,,0.543,9.29635525
2022,NRU,,,18.17031097
2022,PSE,,,9.73336029
2022,MNE,,2.752,10.92241859
2022,SRB,,,9.65742779
2022,TUV,,,18.38210106
2022,TLS,,,14.32454681
2022,SSD,,,6.76125622
2023,AUT,,,10.87779903
2023,CAN,,,11.22370815
2023,CHL,,,10.09532642
2023,COL,,,7.69168758
2023,DEU,,,11.79903221
2023,FJI,,,3.57928777
2023,GBR,,,10.872015
2023,HUN,,,6.3573041
2023,ISL,,,8.99166012
2023,ITA,,,8.51808929
2023,LUX,,,5.78284121
2023,PHL,,,5.10629606
2023,POL,,,7.00451565
2023,PRT,,,10.00331116
2023,SWE,,,10.88682365
2023,CZE,,,8.53962803
2023,DNK,,,9.41784573
2023,KOR,,,9.88014412
2023,LTU,,,7.29381466
2023,SVN,,,9.41330814
