year,country_code,tax_revenue,inflation,gdp
1998,SVN,22.47809600468144,7.414288064658066,22058635314.483555
1998,SWE,29.661743775960105,0.8670721987694634,270889570937.9992
1998,SWZ,,7.405277992726255,1576908856.346743
1998,SYC,24.84666513157356,10.41178364451541,647287375.7625283
1998,SYR,,-0.7177125868147414,15200846153.846151
1998,TCD,,6.749408829004338,1744794531.214013
1998,TGO,,9.556632473378926,2241650112.3333344
1998,THA,13.788167441694268,8.063710456970341,113675596787.7377
1998,TJK,7.68906661464937,87.8763481550034,1320199581.5226138
1998,TKM,,17.616803319545298,2605689134.4904246
1998,TLS,,3.8767788331696096,325729800.0
1998,TON,,2.827223085838668,191504899.6452433
1998,TTO,,-1.856483878980569,6043686653.621894
1998,TUN,19.183163830429965,3.271675976479017,21802893587.12596
1998,TUR,14.668380101207624,143.63966161467297,275941990764.17975
1998,TUV,,2.7406467235295224,13795146.209263816
1998,TZA,,14.222113626203338,12172790056.373257
1998,UGA,,8.785706851524935,6584815846.527538
1998,UKR,,12.012017768588803,41882523345.18044
1998,URY,16.98284177456355,12.38390545859724,25385886977.522835
1998,USA,12.329830779988164,1.123865624955343,9062817000000.0
1998,UZB,,38.99795559229776,14988971210.838272
1998,VEN,,18.890286702571583,91336763255.05974
1998,VNM,,8.837864128138989,27209602050.045223
1998,VUT,17.73552187042186,4.593925213805349,262293410.7083341
1998,WSM,,3.413640750457006,269485244.1551099
1998,YEM,,-8.342951750043085,6322175565.946511
1998,ZAF,21.963943143179627,8.075738373167752,152982984557.2333
1998,ZMB,16.188187128885353,16.906872813821778,3537741941.893668
1998,ZWE,,-27.048649270359903,6401968200.0
1999,AGO,16.293971661522335,557.5011130912153,6152923310.4454565
1999,ALB,,2.102849988869025,3212121650.9775524
1999,ARE,1.122447005410704,8.44337746020058,84445473110.95984
1999,ARG,9.07612433559182,-1.8365583922066409,283523000000.0
1999,ARM,,0.0538040809325366,1845482173.027324
1999,AUS,22.41499371991631,0.4753659764459286,389652212056.6487
1999,AUT,26.7081532349359,0.2193226500242957,216421809125.9156
1999,AZE,12.733458716325396,2.162141675293711,4581248566.501584
1999,BDI,13.165645586297762,14.954140260885268,808077223.3657464
1999,BEL,27.009511876639447,0.5989224128772292,258245733221.4677
1999,BEN,,48.34254339081463,3677393998.744858
1999,BFA,,17.390824506462337,3389566712.6603723
1999,BGD,,3.781037736650021,51270569883.52746
1999,BGR,20.03229573401457,3.3191380900413634,13627325461.174295
1999,BIH,,8.43332373993806,4686256363.047072
1999,BLR,16.67247619349756,316.79343482519914,12138243080.625751
1999,BLZ,12.747463134216448,-1.6570221546390371,1000250000.0
1999,BOL,12.03978518659252,2.4115658890652867,8285064434.568255
1999,BRA,,8.010500883107198,599642024319.5311
1999,BTN,7.362506471275585,6.170259157646527,399311199.5077601
1999,BWA,,14.235208494516913,5484263346.881052
1999,CAF,,4.0847154897584375,999477510.6866324
1999,CAN,14.699920727599594,1.923855641736268,678412196271.118
1999,CHE,8.91888653246466,0.043770557097261,297873643323.1261
1999,CHL,15.094957082375204,2.187767870564869,75578685735.52188
1999,CHN,,-1.26305893875535,1094003874937.3358
1999,CIV,,-0.7759119294433816,18870992455.567986
1999,CMR,9.707018079175691,2.187788500651749,11565826464.892147
1999,COD,3.4597967383502395,441.9024918753521,4711259427.272727
1999,COG,,29.355341928193297,2354772960.282964
1999,COL,13.4769212818618,12.622940832701502,86278947636.96202
1999,COM,,5.8113604228332605,382454989.94531095
1999,CPV,,7.61207827777595,592416703.0588781
1999,CRI,13.133758160714288,11.02947137890584,14254866284.654158
1999,CYP,18.84692690586093,2.301970214929866,10497907227.615965
1999,CZE,14.776328411860051,3.115181469867906,65586562604.86213
1999,DEU,11.410140378579268,0.5738602031688487,2213873468586.8774
1999,DJI,,,536080148.09729856
1999,DNK,32.089308336781066,1.6874451005281372,177887720535.5351
1999,DOM,11.529295481642585,3.8341544024193865,22136579396.92177
1999,DZA,,10.85633631022054,48640671734.97112
1999,ECU,,-26.299992783516142,19645272636.31816
1999,EGY,,0.9194354183002248,90710704806.84164
1999,ESP,,2.618580509510423,634394904386.874
1999,EST,20.92459031917042,6.46102085897536,5756912265.758092
1999,ETH,10.619847906025948,2.222723092619688,7892973531.800449
1999,FIN,22.392188386608662,0.9314132143331052,135234241918.14702
1999,FJI,,6.731820944220871,1936459986.037952
1999,FRA,23.787340124488583,0.220167706517472,1486915879701.9338
1999,FSM,,-0.7845975822837232,220140500.0
1999,GAB,,19.191335888387,4662992036.207296
1999,GBR,25.481668788245937,1.3808631277058936,1687830448147.549
1999,GEO,11.191278423624464,9.728841759447064,2800025882.716717
1999,GHA,,13.97116504791201,7718109982.260925
1999,GIN,,4.227675306702096,5046806782.547613
1999,GMB,,-2.435494363705885,814724032.065735
1999,GNB,,-12.422290160009055,579365780.1351341
1999,GRC,22.286030692391417,3.5094395588016027,137131371955.30724
1999,GRD,,1.1214893320939725,482009370.3703703
1999,GTM,10.24715092665613,5.04155798311092,18318412251.3642
1999,GUY,,11.210506950425156,694754988.258295
1999,HND,,7.575727282810661,6414520529.616725
1999,HRV,23.38891086623753,3.5134182816405968,23777026779.30045
1999,HTI,,7.031402536709933,4153725883.840823
1999,HUN,21.802165164374003,8.120264320541565,49073380173.71591
1999,IDN,16.315835609343225,14.161195985779102,140001351215.46185
1999,IND,8.638300027570784,3.0683955229349635,458821052615.7898
1999,IRL,26.651059972964696,4.376194624874415,98893958262.64384
1999,IRN,8.327823336582073,31.70784714487636,113848450088.68648
1999,IRQ,,71.15109529789498,36881601583.81936
1999,ISL,25.86039431344598,3.4988933721487,8982047589.489502
1999,ISR,24.71246647720309,6.141049863908535,121166507717.95056
1999,ITA,24.942131954175693,1.4773012435048685,1255004736463.9795
1999,JAM,21.89223451413301,6.916060812415651,8887057997.362276
1999,JOR,18.10878632123635,-0.373208627520512,8149929478.138224
1999,JPN,,-1.2410513472625837,4635982224063.884
1999,KAZ,7.745369934374477,13.280140620793771,16870817181.779896
1999,KEN,,4.193939049064355,12896010459.371077
1999,KGZ,,37.57444046995303,1249061487.0145676
1999,KIR,,4.607205394359809,77323948.45259976
1999,KOR,12.791890310810832,-1.2298353902398844,497514040642.26215
1999,LAO,,127.97396639694014,1454430642.449592
1999,LBN,13.372688098234375,0.8128504654557815,17391056369.226524
1999,LBR,,0.917752457711245,441800000.0
1999,LCA,,2.3325322513429825,921851851.8518518
1999,LKA,15.01207544917868,4.162701158847625,15656327859.569649
1999,LSO,24.722215326314377,8.131252583242585,912773681.050642
1999,LTU,22.11201605626333,-1.2827545700329352,11022095813.552006
1999,LUX,25.10032845917649,4.764619859986041,21899317598.84136
1999,LVA,16.38733754632368,1.3255866816267456,7324192889.742973
1999,MAR,17.88254778898437,-0.1201561564756019,46266428648.14326
1999,MDA,15.057353966877878,39.78166601361161,1170782957.3744323
1999,MDG,,7.18914294704696,4277903780.2913055
1999,MDV,14.091570465227582,2.7533066129381325,589239753.6108751
1999,MEX,8.185176466678023,15.319081335582126,631249359702.389
1999,MHL,,2.512179055828085,113352100.0
1999,MKD,,2.738066915624458,3863619284.779392
1999,MLI,,16.286045581710695,3440724709.592584
1999,MLT,20.510272986625488,0.5482028819776588,4111890472.7606153
1999,MMR,2.752748456846488,22.64049004607893,8486832800.884982
1999,MNE,,12.159348349107034,828950327.3532612
1999,MNG,9.805817877621156,10.881756980457055,1057408588.6826868
1999,MOZ,,8.937789012791924,6285219691.224625
1999,MRT,,4.774519311334387,1985922775.533512
1999,MUS,16.52614637939588,6.571912343553905,4402193195.469448
1999,MWI,,39.69076972610856,2584478924.0608053
1999,MYS,14.09370802356665,0.045452820569551,79148421052.63158
1999,NAM,27.91512800867671,6.785256134432885,3868551730.3916335
1999,NER,,0.3797466371650699,2537789820.692951
1999,NGA,,13.430571635079616,59145077039.14369
1999,NIC,10.718946374596433,9.22623262288718,4856026259.076571
1999,NLD,21.186119963917047,1.2998128693339623,447778514140.1554
1999,NOR,24.254241932058022,6.6230229377269865,162383706021.13037
1999,NPL,8.422505233367247,8.88704742573556,5033642384.10596
1999,NRU,,6.728218772484723,27328612.60809625
1999,PAK,13.16532006252427,5.862286183806504,62973857068.51128
1999,PAN,,0.5765706182667429,11660704800.0
1999,PER,12.99418929818261,2.9345454117467966,50187324567.883
1999,PHL,12.895437086049563,6.3346397302426425,85640171045.12543
1999,PNG,21.788167463356064,11.06889420822219,3477038204.0173297
1999,POL,17.992979948405427,6.177571589894512,170704452714.67276
1999,PRT,20.9446611864112,3.370527771778427,127470385557.18369
1999,PRY,,10.680127911595775,8837070235.51892
1999,PSE,,-3.029486239280629,4271200000.0
1999,QAT,,15.879468153178737,12393131868.131868
1999,ROU,17.056618970221166,49.52246300268669,35953156753.73903
1999,RUS,11.242872649644683,72.38660546614645,195907128350.9342
1999,RWA,,11.106936707461216,2157108262.844525
1999,SDN,638.6617223646695,15.82357801566596,10682028339.68982
1999,SEN,,-0.525447722709572,6592834932.808764
1999,SLB,,7.674579221424139,488024514.3693592
1999,SLE,,17.193851929337512,669386623.9514022
1999,SLV,10.4317569074698,0.9941051681341831,11284197000.0
1999,SRB,,28.86935431957073,20878694850.576683
1999,STP,,7.904795589569431,77302211.92483507
1999,SUR,,73.97318675931731,886290697.6744186
1999,SVK,19.72474723682029,7.293951356515265,30496272225.13366
1999,SVN,23.104109441746004,6.540855609900603,22609669083.71787
1999,SWE,30.27043363357004,1.003913454546506,274320415375.6778
1999,SWZ,25.05604432789104,5.370059046712441,1547888495.9842763
1999,SYC,25.58161318234449,2.0566347441652653,662838614.8806738
1999,SYR,,7.442196772685577,15873875968.992249
1999,TCD,,-7.572866284664514,1534673583.2487004
1999,TGO,,1.1151271938944802,2226577203.913991
1999,THA,12.889215599898618,-2.57695297761677,126669211778.94038
1999,TJK,8.209442379182157,26.50114375140609,1086612290.2717097
1999,TKM,,23.005304387068406,2450564100.182922
1999,TLS,,7.18520115234584,225357600.0
1999,TON,,7.8661084274204995,199208705.4083141
1999,TTO,,4.303181812477064,6808982520.757593
1999,TUN,19.131166454779944,3.3614189577862703,22943202174.966805
1999,TUR,,54.279958304052144,256395932738.4349
1999,TUV,,6.1214526604288295,14800503.258274728
1999,TZA,,11.540000000019404,12704334195.815088
1999,UGA,,-0.1131305505823405,5998563257.946589
1999,UKR,12.991751123104525,27.39992671407086,31580639553.82983
1999,URY,15.278285168979044,3.882996065208303,23983945190.62023
1999,USA,12.259982481882789,1.4150981170953685,9631172000000.0
1999,UZB,,44.115363283581246,17078465982.028242
1999,VEN,,26.19271006155546,97972842461.51308
1999,VNM,,5.734702829404654,28683659006.77522
1999,VUT,17.1248518486399,3.078638998983664,268006972.69029635
1999,WSM,,1.1262338288969431,255408060.2594861
1999,YEM,,33.46090536099044,7639325295.882872
1999,ZAF,21.75993124267219,6.888834101227431,151516957078.53558
1999,ZMB,16.95430848919681,17.923873066351433,3404284890.530603
1999,ZWE,,8.006813296561788,6858013100.0
2000,AGO,28.703382158726072,418.0189915340991,9129594970.153011
2000,ALB,,5.647471467993796,3480355258.04122
2000,ARE,,11.459535793989389,104337372362.15112
2000,ARG,9.622603501889053,1.0372871007317457,284203750000.0
2000,ARM,,-1.3736759982814704,1911563668.8500648
2000,AUS,23.024141583946253,2.550765282713101,416167815092.9082
2000,AUT,26.358250322617945,1.3673140133676895,196181599831.28668
2000,AZE,,12.492773812845243,5272615722.968918
2000,BDI,,38.94489320309094,870486065.8831366
2000,BEL,27.27474135684876,2.0145920344000245,236792460312.4711
2000,BEN,,4.341055663567602,3519991440.479132
2000,BFA,,-0.819773185220825,2968370087.597594
2000,BGD,,3.4466593491479784,53369787318.62453
2000,BGR,20.45799306521485,7.380838851009997,13245990274.45809
2000,BIH,,30.332593026765693,5567772768.811885
2000,BLR,16.624734502616654,185.2907609094472,12736780455.15395
2000,BLZ,13.024716832030908,1.444287595523349,1138900000.0
2000,BOL,12.330802881141238,5.195405208017519,8397855484.769085
2000,BRA,,5.606065140857353,655448231983.5271
2000,BTN,9.548394274338284,16.527146576666226,460733418.3992761
2000,BWA,,14.170966914369744,5788329609.157553
2000,CAF,,8.506601078345597,916777282.6916586
2000,CAN,14.857743184610642,4.374199030794173,744773415931.587
2000,CHE,10.032345418206036,1.3672855042870822,279216033870.2037
2000,CHL,16.072403628139302,4.56004348689325,78339750721.73518
2000,CHN,,2.062792613469867,1211331651866.086
2000,CIV,,1.6010172872691726,16577533891.878548
2000,CMR,,1.531562958679643,10566579294.983051
2000,COD,0.7797023312112638,2630.122674422399,19088046305.7971
2000,COG,,47.04008307618224,3227927697.579212
2000,COL,11.219754185325012,33.67537050955667,99875074951.0278
2000,COM,,-4.460024513359031,351136579.6486322
2000,CPV,,-7.901103471634016,539227277.6264108
2000,CRI,12.839712830579074,9.389713547630024,15013629661.89688
2000,CYP,20.79663357679445,2.743445640261072,9985847313.854856
2000,CZE,14.394090928032671,1.7594754997786597,62175642238.08475
2000,DEU,11.591944254012375,-0.3438127574927705,1966980701145.1023
2000,DJI,,,551230861.8565054
2000,DNK,31.50094176312704,3.0133786006045824,164043817223.58997
2000,DOM,12.164413656634888,7.207762797170972,24305780628.6677
2000,DZA,,22.67800918986947,54790398570.328224
2000,ECU,,-11.68345092667576,17539454727.36368
2000,EGY,,3.944406994382902,99838543960.07632
2000,ESP,,3.4127521519930752,598102854756.0797
2000,EST,19.686161469105887,3.6847059317191935,5686579747.535244
2000,ETH,,6.799999953655814,8242349617.863803
2000,FIN,24.250289619169124,1.6373922792211033,125967821110.5885
2000,FJI,,-4.719873879170592,1678219507.898291
2000,FRA,23.53060259285724,1.4175733060926916,1360959069477.4932
2000,FSM,,1.078906210482458,233271800.0
2000,GAB,,28.089343597003392,5080483628.530126
2000,GBR,26.089164498451968,1.1216827763243344,1665534876683.3103
2000,GEO,11.401433039334115,4.678210815104308,3057475335.1884646
2000,GHA,,27.23011384356396,4982850662.208511
2000,GIN,,6.300123958362519,4367458866.715374
2000,GMB,,2.216982612734597,782913871.8096597
2000,GNB,,-22.932319379936573,391345597.48826927
2000,GRC,23.30987591168704,1.6188004104164833,125760166224.80498
2000,GRD,,2.8630297723958904,520044370.3703703
2000,GTM,10.064976449687409,6.830114668211266,19288929030.05078
2000,GUY,,6.586043725678834,712667896.7275119
2000,HND,,7.993446741070784,7186638029.058749
2000,HRV,22.78519816539613,4.350884612096877,22134411297.47304
2000,HTI,,91.3806637936128,6813566098.867498
2000,HUN,22.37846264784917,9.58348091637275,47218405892.42581
2000,IDN,,20.447456852145905,165021012077.80963
2000,IND,8.810143496363077,3.644970159896289,468395521654.4579
2000,IRL,26.34994041077673,6.874950362908948,100207610429.90924
2000,IRN,5.86128209638759,24.92926051730528,109591707801.43082
2000,IRQ,,24.7463688646904,48364250943.90507
2000,ISL,25.10557258888896,4.024793341263518,9025660361.75842
2000,ISR,26.34915709810175,1.9399299296508588,136225025139.18524
2000,ITA,23.74793150271357,1.7560288097200782,1149661363439.375
2000,JAM,22.494662535331667,10.587080251325132,9005064474.930035
2000,JOR,18.99811625852268,-0.4138695775691872,8460789844.851905
2000,JPN,,-1.3362600899871353,4968359075956.591
2000,KAZ,10.22139507125962,17.426402678376178,18291990662.035625
2000,KEN,,6.079848489238643,12705350097.80436
2000,KGZ,,27.1617380473374,1369688498.0677826
2000,KIR,,0.9994105019103046,74910555.25122635
2000,KOR,14.261778076786616,1.0217650054873673,576179387819.613
2000,LAO,,24.79777660956573,1731198022.467631
2000,LBN,11.901229823212914,-2.087983147328117,17260364842.454395
2000,LBR,,53.8122567933531,874000000.0
2000,LCA,17.05133145353455,1.1158340503708075,932592592.5925924
2000,LKA,14.50276550607648,7.277430209324763,16330814179.976624
2000,LSO,22.9395558569836,6.300218251945822,887291687.9207957
2000,LTU,20.25482082289696,1.331676219126038,11550695727.23349
2000,LUX,25.47259689549656,4.608473022609445,21230182989.303574
2000,LVA,14.929289674872695,3.774912901154352,7761252607.184241
2000,MAR,,-1.7675986844836302,43017455401.844536
2000,MDA,14.725749611818252,27.32875198597596,1288429391.7995076
2000,MDG,,11.570352966941286,4629247203.84524
2000,MDV,13.796110041300963,2.032412608762656,624337145.284622
2000,MEX,9.132295413803192,10.697964531004686,742061329643.3695
2000,MHL,,-1.115732910591504,114838500.0
2000,MKD,,8.17838315960276,3772859034.205079
2000,MLI,10.785078029996829,-0.6197279203850172,2961484953.8644366
2000,MLT,21.026334367844747,-9.898689391146236,4036810072.087391
2000,MMR,2.9665074581845143,2.4617739880408607,8905066163.586428
2000,MNE,,32.896498220404226,984293043.8115648
2000,MNG,13.910160696328177,11.999691388141985,1136896123.6129804
2000,MOZ,,11.615552870032658,5930685214.615951
2000,MRT,,6.351586727969163,1779520886.4701493
2000,MUS,16.7284303346812,3.4099293453386963,4726108622.476615
2000,MWI,,30.533953677205147,2537307580.328084
2000,MYS,13.666908903173672,8.85521685144839,93789736842.10529
2000,NAM,27.42850904079229,11.281126652356548,3922232164.831751
2000,NER,,3.1783937007447065,2241753192.8115754
2000,NGA,,22.673737400878395,69171451627.24646
2000,NIC,10.646870112031143,8.566228359775408,5109587049.974488
2000,NLD,20.92943026287564,3.270133750831178,417649282153.7264
2000,NOR,26.671954474492622,15.333309961994177,171457201935.96765
2000,NPL,8.73598111139219,4.472433718719529,5494252207.905025
2000,NRU,,5.566720318585851,26930980.342900205
2000,PAK,7.499686772876327,68.0104449967103,99484802344.52766
2000,PAN,,-1.522506976996496,11966497000.0
2000,PER,12.608647499224736,3.524720038804801,51744749133.21299
2000,PHL,12.440324774509175,5.816933559372757,83669788254.72792
2000,PNG,18.975964995172458,13.102418040597756,3521339699.074074
2000,POL,16.888949790399764,6.057712195307573,172953527033.01254
2000,PRT,20.88008868472702,3.420269224786906,118605192877.38847
2000,PRY,,14.664505442720682,8855705139.558565
2000,PSE,,10.44160724206931,4313600000.0
2000,QAT,,32.654614947217965,17759890109.89011
2000,ROU,17.962709479418994,43.18085481238151,37253739511.12733
2000,RUS,13.725534454083824,37.697928212309705,259710142196.9428
2000,RWA,,3.275397221438837,2068836754.374305
2000,SDN,,9.853136920417896,12257299147.293604
2000,SEN,,1.3086598487922032,6013185003.975251
2000,SLB,,5.559063794430045,419842674.2276522
2000,SLE,,3.2811413645566176,635866403.7760651
2000,SLV,10.605495695998204,3.272631670496878,11784927700.0
2000,SRB,,79.21835086824655,7326373882.110442
2000,STP,,9.97601520165648,76198394.8202671
2000,SUR,,60.74282137989172,947671969.6969696
2000,SVK,18.518766509183813,9.681179604336675,29215726004.77653
2000,SVN,22.393054209072,5.536064782043852,20159190701.678864
2000,SWE,29.85100403106954,1.5719373393442453,262905197441.66248
2000,SWZ,18.13326885795569,25.34294171764202,1738093840.3660724
2000,SYC,24.512781383683507,1.2519451512374076,654212394.2716402
2000,SYR,,9.700985969830027,18937052543.4373
2000,TCD,,5.289804859902404,1388506771.587557
2000,TGO,,10.04945674614612,2106848752.277532
2000,THA,12.976732901759828,1.3310499593202536,126392224253.79382
2000,TJK,7.703083897688476,22.63187360594796,860541842.2636966
2000,TKM,,23.464548193683683,2904663310.9824967
2000,TLS,,2.998895911771868,366924300.0
2000,TON,,2.6397327243466577,204848470.14916945
2000,TTO,,12.04315306427921,8154342116.103106
2000,TUN,19.292368533706604,3.283579411528862,21473528160.77824
2000,TUR,,49.360776243032376,274294623164.04333
2000,TUV,,14.453361698046592,15073975.534937706
2000,TZA,,8.201104247137422,13371767081.742811
2000,UGA,,11.11730588248625,6193246837.096873
2000,UKR,13.61538199491279,27.501412028901925,32375083934.82412
2000,URY,14.69913703865792,3.5393084928220304,22823270892.10942
2000,USA,12.970795297841606,2.265195176698612,10250952000000.0
2000,UZB,,47.29261521321587,13760513969.314005
2000,VEN,,29.4528251104893,117146466002.66116
2000,VNM,,3.408827665276064,31172518403.316227
2000,VUT,,2.1789705814129263,272014627.8352617
2000,WSM,,2.074898621014782,258856139.79848865
2000,YEM,,23.34605192383408,9679316770.186337
2000,ZAF,20.97606324641621,9.182191415673556,151752757215.3085
2000,ZMB,,32.613870511728805,3600632111.414137
2000,ZWE,,0.6279000210355861,6689957600.0
2001,AGO,29.24667572350171,106.35212550145091,8936079117.731356
2001,ALB,,3.810857374088684,3922100793.540304
2001,ARE,,-2.34930767820795,103311640571.81757
2001,ARG,9.32489879390056,-1.0957677183367878,268696750000.0
2001,ARM,,4.027969481778243,2118467913.378734
2001,AUS,24.85786017003062,4.6307405768539525,379629301675.1082
2001,AUT,28.10496967402168,1.9372836722880464,196477206829.33017
2001,AZE,,2.5150102258193243,5707616203.720108
2001,BDI,,13.716406792013316,876794723.0685855
2001,BEL,26.786512110205653,1.9828181541185608,236746141604.3704
2001,BEN,,1.9702855816725413,3666222635.138748
2001,BFA,,3.961552917150172,3190371080.947684
2001,BGD,6.611160271438231,3.26116013222439,53991289844.32913
2001,BGR,19.78049412702642,6.117732373857351,14183446025.738909
2001,BIH,,4.726117616216484,5800615466.266482
2001,BLR,15.75466424428761,79.53457244684947,12354820143.884892
2001,BLZ,13.903095156889494,-1.9214546052185,1172800000.0
2001,BOL,11.7825460461138,1.870093657767512,8141516928.394893
2001,BRA,,8.225094321256307,559983634798.9812
2001,BTN,8.188499086648516,5.337330540107416,496110225.7103072
2001,BWA,,8.312824999512983,5489608299.664453
2001,CAF,,0.4259386750092915,932648604.751954
2001,CAN,14.181479814946682,1.5736767667921043,738981792355.372
2001,CHE,8.970632630094215,0.9743833200013228,286582672434.22614
2001,CHL,15.913125766803825,4.27714698160932,71574739561.43288
2001,CHN,,2.0470494572863345,1339400897105.11
2001,CIV,9.536225945180623,6.875968797426452,16810537043.840742
