year,country_code,pop_ages,gender,number
1993,TKM,0-14,female,811991.0
1993,TKM,0-14,male,841808.0
1993,TKM,15-64,female,1135811.0
1993,TKM,15-64,male,1092100.0
1993,TKM,65+,female,96004.0
1993,TKM,65+,male,54692.0
1993,TUV,0-14,female,1528.0
1993,TUV,0-14,male,1746.0
1993,TUV,15-64,female,2862.0
1993,TUV,15-64,male,2453.0
1993,TUV,65+,female,314.0
1993,TUV,65+,male,222.0
1993,UGA,0-14,female,4733037.0
1993,UGA,0-14,male,4695182.0
1993,UGA,15-64,female,4863597.0
1993,UGA,15-64,male,4577400.0
1993,UGA,65+,female,321231.0
1993,UGA,65+,male,254714.0
1993,UKR,0-14,female,5407514.0
1993,UKR,0-14,male,5707638.0
1993,UKR,15-64,female,17880959.0
1993,UKR,15-64,male,16698829.0
1993,UKR,65+,female,4699228.0
1993,UKR,65+,male,1955958.0
1993,ARE,0-14,female,285225.0
1993,ARE,0-14,male,323297.0
1993,ARE,15-64,female,405294.0
1993,ARE,15-64,male,1185924.0
1993,ARE,65+,female,9795.0
1993,ARE,65+,male,12558.0
1993,GBR,0-14,female,5516539.0
1993,GBR,0-14,male,5755220.0
1993,GBR,15-64,female,18814606.0
1993,GBR,15-64,male,18410910.0
1993,GBR,65+,female,5487719.0
1993,GBR,65+,male,3733620.0
1993,USA,0-14,female,27703189.0
1993,USA,0-14,male,29149877.0
1993,USA,15-64,female,84928790.0
1993,USA,15-64,male,85890448.0
1993,USA,65+,female,19173794.0
1993,USA,65+,male,13072902.0
1993,URY,0-14,female,384520.0
1993,URY,0-14,male,400650.0
1993,URY,15-64,female,1006838.0
1993,URY,15-64,male,981128.0
1993,URY,65+,female,226902.0
1993,URY,65+,male,156306.0
1993,UZB,0-14,female,4256684.0
1993,UZB,0-14,male,4491740.0
1993,UZB,15-64,female,6178704.0
1993,UZB,15-64,male,6203211.0
1993,UZB,65+,female,512685.0
1993,UZB,65+,male,344930.0
1993,VUT,0-14,female,34513.0
1993,VUT,0-14,male,37004.0
1993,VUT,15-64,female,38564.0
1993,VUT,15-64,male,44070.0
1993,VUT,65+,female,1994.0
1993,VUT,65+,male,3318.0
1993,VEN,0-14,female,3854559.0
1993,VEN,0-14,male,4018465.0
1993,VEN,15-64,female,6279004.0
1993,VEN,15-64,male,6242730.0
1993,VEN,65+,female,467299.0
1993,VEN,65+,male,392463.0
1993,VNM,0-14,female,12693147.0
1993,VNM,0-14,male,13218862.0
1993,VNM,15-64,female,20558041.0
1993,VNM,15-64,male,19287605.0
1993,VNM,65+,female,2262352.0
1993,VNM,65+,male,1566377.0
1993,PSE,0-14,female,542468.0
1993,PSE,0-14,male,566006.0
1993,PSE,15-64,female,549694.0
1993,PSE,15-64,male,557349.0
1993,PSE,65+,female,26709.0
1993,PSE,65+,male,20450.0
1993,YEM,0-14,female,3895185.0
1993,YEM,0-14,male,4072312.0
1993,YEM,15-64,female,3599111.0
1993,YEM,15-64,male,3563805.0
1993,YEM,65+,female,248531.0
1993,YEM,65+,male,184970.0
1993,ZMB,0-14,female,2032957.0
1993,ZMB,0-14,male,2003203.0
1993,ZMB,15-64,female,2161838.0
1993,ZMB,15-64,male,1945023.0
1993,ZMB,65+,female,132537.0
1993,ZMB,65+,male,98364.0
1993,ZWE,0-14,female,2609201.0
1993,ZWE,0-14,male,2501026.0
1993,ZWE,15-64,female,2861619.0
1993,ZWE,15-64,male,2538236.0
1993,ZWE,65+,female,198141.0
1993,ZWE,65+,male,152066.0
1994,ALB,0-14,female,504677.0
1994,ALB,0-14,male,510020.0
1994,ALB,15-64,female,995731.0
1994,ALB,15-64,male,1003932.0
1994,ALB,65+,female,111256.0
1994,ALB,65+,male,81920.0
1994,DZA,0-14,female,5408977.0
1994,DZA,0-14,male,5708998.0
1994,DZA,15-64,female,7591010.0
1994,DZA,15-64,male,8174649.0
1994,DZA,65+,female,516303.0
1994,DZA,65+,male,487342.0
1994,AGO,0-14,female,3033143.0
1994,AGO,0-14,male,3035788.0
1994,AGO,15-64,female,3530649.0
1994,AGO,15-64,male,3330981.0
1994,AGO,65+,female,175136.0
1994,AGO,65+,male,144068.0
1994,ARG,0-14,female,5007251.0
1994,ARG,0-14,male,5228657.0
1994,ARG,15-64,female,10666572.0
1994,ARG,15-64,male,10552116.0
1994,ARG,65+,female,1891742.0
1994,ARG,65+,male,1267152.0
1994,ARM,0-14,female,532300.0
1994,ARM,0-14,male,544050.0
1994,ARM,15-64,female,1082423.0
1994,ARM,15-64,male,972449.0
1994,ARM,65+,female,144707.0
1994,ARM,65+,male,88681.0
1994,AUS,0-14,female,1878181.0
1994,AUS,0-14,male,1976839.0
1994,AUS,15-64,female,5879439.0
1994,AUS,15-64,male,5983357.0
1994,AUS,65+,female,1183748.0
1994,AUS,65+,male,903904.0
1994,AUT,0-14,female,689331.0
1994,AUT,0-14,male,725255.0
1994,AUT,15-64,female,2652286.0
1994,AUT,15-64,male,2676209.0
1994,AUT,65+,female,768539.0
1994,AUT,65+,male,424499.0
1994,AZE,0-14,female,1272552.0
1994,AZE,0-14,male,1301617.0
1994,AZE,15-64,female,2442609.0
1994,AZE,15-64,male,2216704.0
1994,AZE,65+,female,230784.0
1994,AZE,65+,male,132284.0
1994,BGD,0-14,female,24061075.0
1994,BGD,0-14,male,24989959.0
1994,BGD,15-64,female,32846832.0
1994,BGD,15-64,male,34316042.0
1994,BGD,65+,female,1928387.0
1994,BGD,65+,male,2200884.0
1994,BLR,0-14,female,1114150.0
1994,BLR,0-14,male,1160655.0
1994,BLR,15-64,female,3471785.0
1994,BLR,15-64,male,3247900.0
1994,BLR,65+,female,843735.0
1994,BLR,65+,male,388730.0
1994,BEL,0-14,female,892207.0
1994,BEL,0-14,male,936488.0
1994,BEL,15-64,female,3324896.0
1994,BEL,15-64,male,3377389.0
1994,BEL,65+,female,950980.0
1994,BEL,65+,male,633643.0
1994,BLZ,0-14,female,42199.0
1994,BLZ,0-14,male,43716.0
1994,BLZ,15-64,female,52267.0
1994,BLZ,15-64,male,53443.0
1994,BLZ,65+,female,3857.0
1994,BLZ,65+,male,3616.0
1994,BEN,0-14,female,1371186.0
1994,BEN,0-14,male,1403362.0
1994,BEN,15-64,female,1607683.0
1994,BEN,15-64,male,1508989.0
1994,BEN,65+,female,122326.0
1994,BEN,65+,male,82961.0
1994,BTN,0-14,female,114602.0
1994,BTN,0-14,male,118718.0
1994,BTN,15-64,female,144109.0
1994,BTN,15-64,male,159874.0
1994,BTN,65+,female,8376.0
1994,BTN,65+,male,8818.0
1994,BOL,0-14,female,1506990.0
1994,BOL,0-14,male,1552697.0
1994,BOL,15-64,female,2162928.0
1994,BOL,15-64,male,2161514.0
1994,BOL,65+,female,190625.0
1994,BOL,65+,male,152567.0
1994,BIH,0-14,female,468466.0
1994,BIH,0-14,male,483145.0
1994,BIH,15-64,female,1269409.0
1994,BIH,15-64,male,1177534.0
1994,BIH,65+,female,210837.0
1994,BIH,65+,male,116021.0
1994,BWA,0-14,female,311964.0
1994,BWA,0-14,male,315521.0
1994,BWA,15-64,female,408089.0
1994,BWA,15-64,male,377402.0
1994,BWA,65+,female,27054.0
1994,BWA,65+,male,19993.0
1994,BRA,0-14,female,26208511.0
1994,BRA,0-14,male,26982830.0
1994,BRA,15-64,female,49729722.0
1994,BRA,15-64,male,49141313.0
1994,BRA,65+,female,4041470.0
1994,BRA,65+,male,3161160.0
1994,BGR,0-14,female,753915.0
1994,BGR,0-14,male,795436.0
1994,BGR,15-64,female,2843417.0
1994,BGR,15-64,male,2801678.0
1994,BGR,65+,female,705571.0
1994,BGR,65+,male,543576.0
1994,BFA,0-14,female,2365470.0
1994,BFA,0-14,male,2424065.0
1994,BFA,15-64,female,2601002.0
1994,BFA,15-64,male,2403852.0
1994,BFA,65+,female,185733.0
1994,BFA,65+,male,143676.0
1994,BDI,0-14,female,1457482.0
1994,BDI,0-14,male,1462109.0
1994,BDI,15-64,female,1356192.0
1994,BDI,15-64,male,1288793.0
1994,BDI,65+,female,89145.0
1994,BDI,65+,male,60132.0
1994,CPV,0-14,female,90761.0
1994,CPV,0-14,male,93632.0
1994,CPV,15-64,female,109880.0
1994,CPV,15-64,male,96818.0
1994,CPV,65+,female,11260.0
1994,CPV,65+,male,7877.0
1994,CMR,0-14,female,2914180.0
1994,CMR,0-14,male,2933455.0
1994,CMR,15-64,female,3245802.0
1994,CMR,15-64,male,3166133.0
1994,CMR,65+,female,250453.0
1994,CMR,65+,male,194880.0
1994,CAN,0-14,female,2906824.0
1994,CAN,0-14,male,3057303.0
1994,CAN,15-64,female,9752373.0
1994,CAN,15-64,male,9852889.0
1994,CAN,65+,female,1989297.0
1994,CAN,65+,male,1441976.0
1994,CAF,0-14,female,735434.0
1994,CAF,0-14,male,745934.0
1994,CAF,15-64,female,835937.0
1994,CAF,15-64,male,855048.0
1994,CAF,65+,female,43603.0
1994,CAF,65+,male,41998.0
1994,TCD,0-14,female,1622798.0
1994,TCD,0-14,male,1643450.0
1994,TCD,15-64,female,1689702.0
1994,TCD,15-64,male,1608904.0
1994,TCD,65+,female,126647.0
1994,TCD,65+,male,91948.0
1994,CHL,0-14,female,2022966.0
1994,CHL,0-14,male,2107590.0
1994,CHL,15-64,female,4593214.0
1994,CHL,15-64,male,4589343.0
1994,CHL,65+,female,574042.0
1994,CHL,65+,male,429100.0
1994,CHN,0-14,female,158467030.0
1994,CHN,0-14,male,173277786.0
1994,CHN,15-64,female,386412300.0
1994,CHN,15-64,male,403534425.0
1994,CHN,65+,female,39015238.0
1994,CHN,65+,male,31128221.0
1994,COL,0-14,female,5994122.0
1994,COL,0-14,male,6202488.0
1994,COL,15-64,female,10815827.0
1994,COL,15-64,male,10658203.0
1994,COL,65+,female,823854.0
1994,COL,65+,male,632916.0
1994,COM,0-14,female,114199.0
1994,COM,0-14,male,115836.0
1994,COM,15-64,female,120971.0
1994,COM,15-64,male,111107.0
1994,COM,65+,female,9628.0
1994,COM,65+,male,10401.0
1994,COD,0-14,female,9371698.0
1994,COD,0-14,male,9434937.0
1994,COD,15-64,female,11445986.0
1994,COD,15-64,male,11142625.0
1994,COD,65+,female,691733.0
1994,COD,65+,male,539896.0
1994,COG,0-14,female,574904.0
1994,COG,0-14,male,585545.0
1994,COG,15-64,female,718144.0
1994,COG,15-64,male,706047.0
1994,COG,65+,female,50908.0
1994,COG,65+,male,37596.0
1994,CRI,0-14,female,583059.0
1994,CRI,0-14,male,611235.0
1994,CRI,15-64,female,1050069.0
1994,CRI,15-64,male,1036876.0
1994,CRI,65+,female,93026.0
1994,CRI,65+,male,76859.0
1994,CIV,0-14,female,3347333.0
1994,CIV,0-14,male,3352202.0
1994,CIV,15-64,female,3560681.0
1994,CIV,15-64,male,3672419.0
1994,CIV,65+,female,180991.0
1994,CIV,65+,male,173574.0
1994,HRV,0-14,female,420847.0
1994,HRV,0-14,male,435863.0
1994,HRV,15-64,female,1607298.0
1994,HRV,15-64,male,1574432.0
1994,HRV,65+,female,390770.0
1994,HRV,65+,male,222814.0
1994,CYP,0-14,female,100582.0
1994,CYP,0-14,male,108256.0
1994,CYP,15-64,female,268216.0
1994,CYP,15-64,male,285037.0
1994,CYP,65+,female,45543.0
1994,CYP,65+,male,37035.0
1994,CZE,0-14,female,968287.0
1994,CZE,0-14,male,1017286.0
1994,CZE,15-64,female,3507379.0
1994,CZE,15-64,male,3495812.0
1994,CZE,65+,female,836740.0
1994,CZE,65+,male,508083.0
1994,DNK,0-14,female,436755.0
1994,DNK,0-14,male,458311.0
1994,DNK,15-64,female,1731299.0
1994,DNK,15-64,male,1779875.0
1994,DNK,65+,female,469680.0
1994,DNK,65+,male,330259.0
1994,DJI,0-14,female,132877.0
1994,DJI,0-14,male,135490.0
1994,DJI,15-64,female,171978.0
1994,DJI,15-64,male,166972.0
1994,DJI,65+,female,10680.0
1994,DJI,65+,male,8714.0
1994,DOM,0-14,female,1438440.0
1994,DOM,0-14,male,1479204.0
1994,DOM,15-64,female,2264816.0
1994,DOM,15-64,male,2265744.0
1994,DOM,65+,female,160807.0
1994,DOM,65+,male,132683.0
1994,ECU,0-14,female,2091964.0
1994,ECU,0-14,male,2163443.0
1994,ECU,15-64,female,3333083.0
1994,ECU,15-64,male,3322110.0
1994,ECU,65+,female,260209.0
1994,ECU,65+,male,201389.0
1994,EGY,0-14,female,12396522.0
1994,EGY,0-14,male,13147330.0
1994,EGY,15-64,female,17846937.0
1994,EGY,15-64,male,18392648.0
1994,EGY,65+,female,1453902.0
1994,EGY,65+,male,1048251.0
1994,SLV,0-14,female,1146073.0
1994,SLV,0-14,male,1165810.0
1994,SLV,15-64,female,1673641.0
1994,SLV,15-64,male,1542603.0
1994,SLV,65+,female,110677.0
1994,SLV,65+,male,75325.0
1994,EST,0-14,female,149843.0
1994,EST,0-14,male,158307.0
1994,EST,15-64,female,499761.0
1994,EST,15-64,male,462811.0
1994,EST,65+,female,131316.0
1994,EST,65+,male,60476.0
1994,SWZ,0-14,female,226919.0
1994,SWZ,0-14,male,229718.0
1994,SWZ,15-64,female,257946.0
1994,SWZ,15-64,male,233489.0
1994,SWZ,65+,female,14080.0
1994,SWZ,65+,male,9060.0
1994,ETH,0-14,female,12730943.0
1994,ETH,0-14,male,13142106.0
1994,ETH,15-64,female,14457961.0
1994,ETH,15-64,male,13760769.0
1994,ETH,65+,female,826465.0
1994,ETH,65+,male,693264.0
1994,FJI,0-14,female,145712.0
1994,FJI,0-14,male,152564.0
1994,FJI,15-64,female,235710.0
1994,FJI,15-64,male,236784.0
1994,FJI,65+,female,12602.0
1994,FJI,65+,male,11398.0
1994,FIN,0-14,female,475221.0
1994,FIN,0-14,male,496248.0
1994,FIN,15-64,female,1685023.0
1994,FIN,15-64,male,1718854.0
1994,FIN,65+,female,452142.0
1994,FIN,65+,male,260845.0
1994,FRA,0-14,female,5711199.0
1994,FRA,0-14,male,5984243.0
1994,FRA,15-64,female,19513102.0
1994,FRA,15-64,male,19299629.0
1994,FRA,65+,female,5304525.0
1994,FRA,65+,male,3512166.0
1994,GAB,0-14,female,231776.0
1994,GAB,0-14,male,232458.0
1994,GAB,15-64,female,290846.0
1994,GAB,15-64,male,280798.0
1994,GAB,65+,female,33718.0
1994,GAB,65+,male,25124.0
1994,GMB,0-14,female,282622.0
1994,GMB,0-14,male,285269.0
1994,GMB,15-64,female,315287.0
1994,GMB,15-64,male,299654.0
1994,GMB,65+,female,21506.0
1994,GMB,65+,male,22888.0
1994,GEO,0-14,female,600296.0
1994,GEO,0-14,male,619327.0
1994,GEO,15-64,female,1667812.0
1994,GEO,15-64,male,1447111.0
1994,GEO,65+,female,324896.0
1994,GEO,65+,male,176635.0
1994,DEU,0-14,female,6481735.0
1994,DEU,0-14,male,6816056.0
1994,DEU,15-64,female,27330440.0
1994,DEU,15-64,male,28416701.0
1994,DEU,65+,female,8038198.0
1994,DEU,65+,male,4355218.0
1994,GHA,0-14,female,3733438.0
1994,GHA,0-14,male,3823705.0
1994,GHA,15-64,female,4554420.0
1994,GHA,15-64,male,4411949.0
1994,GHA,65+,female,242771.0
1994,GHA,65+,male,226907.0
1994,GRC,0-14,female,903243.0
1994,GRC,0-14,male,962957.0
1994,GRC,15-64,female,3535226.0
1994,GRC,15-64,male,3516212.0
1994,GRC,65+,female,900347.0
1994,GRC,65+,male,694938.0
1994,GRD,0-14,female,16903.0
1994,GRD,0-14,male,17442.0
1994,GRD,15-64,female,30020.0
1994,GRD,15-64,male,31059.0
1994,GRD,65+,female,4571.0
1994,GRD,65+,male,3143.0
1994,GTM,0-14,female,2228343.0
1994,GTM,0-14,male,2284889.0
1994,GTM,15-64,female,2617302.0
1994,GTM,15-64,male,2550340.0
1994,GTM,65+,female,192112.0
1994,GTM,65+,male,170732.0
1994,GIN,0-14,female,1585631.0
1994,GIN,0-14,male,1624872.0
1994,GIN,15-64,female,1967490.0
1994,GIN,15-64,male,1865628.0
1994,GIN,65+,female,165747.0
1994,GIN,65+,male,135741.0
1994,GNB,0-14,female,246580.0
1994,GNB,0-14,male,249306.0
1994,GNB,15-64,female,291216.0
1994,GNB,15-64,male,256388.0
1994,GNB,65+,female,24360.0
1994,GNB,65+,male,24180.0
1994,GUY,0-14,female,136447.0
1994,GUY,0-14,male,138654.0
1994,GUY,15-64,female,228700.0
1994,GUY,15-64,male,222499.0
1994,GUY,65+,female,15900.0
1994,GUY,65+,male,13624.0
1994,HTI,0-14,female,1541972.0
1994,HTI,0-14,male,1552083.0
1994,HTI,15-64,female,2042468.0
1994,HTI,15-64,male,2012467.0
1994,HTI,65+,female,158224.0
1994,HTI,65+,male,112558.0
1994,HND,0-14,female,1236620.0
1994,HND,0-14,male,1280257.0
1994,HND,15-64,female,1442451.0
1994,HND,15-64,male,1451106.0
1994,HND,65+,female,92147.0
1994,HND,65+,male,76662.0
1994,HUN,0-14,female,934621.0
1994,HUN,0-14,male,978186.0
1994,HUN,15-64,female,3559896.0
1994,HUN,15-64,male,3421564.0
1994,HUN,65+,female,901622.0
1994,HUN,65+,male,547465.0
1994,ISL,0-14,female,32037.0
1994,ISL,0-14,male,33696.0
1994,ISL,15-64,female,84384.0
1994,ISL,15-64,male,86529.0
1994,ISL,65+,female,16191.0
1994,ISL,65+,male,13184.0
1994,IND,0-14,female,169861080.0
1994,IND,0-14,male,184350516.0
1994,IND,15-64,female,264381336.0
1994,IND,15-64,male,283548404.0
1994,IND,65+,female,20537189.0
1994,IND,65+,male,18485241.0
1994,IDN,0-14,female,32354504.0
1994,IDN,0-14,male,33983512.0
1994,IDN,15-64,female,61240369.0
1994,IDN,15-64,male,60383650.0
1994,IDN,65+,female,4702110.0
1994,IDN,65+,male,3927683.0
1994,IRN,0-14,female,13165135.0
1994,IRN,0-14,male,13390665.0
1994,IRN,15-64,female,15851303.0
1994,IRN,15-64,male,16926247.0
1994,IRN,65+,female,1162702.0
1994,IRN,65+,male,1024545.0
1994,IRQ,0-14,female,4390808.0
1994,IRQ,0-14,male,4585092.0
1994,IRQ,15-64,female,5400263.0
1994,IRQ,15-64,male,5085509.0
1994,IRQ,65+,female,410856.0
1994,IRQ,65+,male,267279.0
1994,IRL,0-14,female,433974.0
1994,IRL,0-14,male,459294.0
1994,IRL,15-64,female,1137871.0
1994,IRL,15-64,male,1149868.0
1994,IRL,65+,female,233844.0
1994,IRL,65+,male,175536.0
1994,ISR,0-14,female,786724.0
1994,ISR,0-14,male,823574.0
1994,ISR,15-64,female,1654227.0
1994,ISR,15-64,male,1617766.0
1994,ISR,65+,female,287502.0
1994,ISR,65+,male,229206.0
1994,ITA,0-14,female,4092403.0
1994,ITA,0-14,male,4295475.0
1994,ITA,15-64,female,19549347.0
1994,ITA,15-64,male,19405811.0
1994,ITA,65+,female,5657893.0
1994,ITA,65+,male,3842472.0
1994,JAM,0-14,female,429339.0
1994,JAM,0-14,male,442990.0
1994,JAM,15-64,female,727920.0
1994,JAM,15-64,male,707486.0
1994,JAM,65+,female,97058.0
1994,JAM,65+,male,70427.0
1994,JPN,0-14,female,9756868.0
1994,JPN,0-14,male,10257501.0
1994,JPN,15-64,female,43249197.0
1994,JPN,15-64,male,44205289.0
1994,JPN,65+,female,10469873.0
1994,JPN,65+,male,7239272.0
1994,JOR,0-14,female,908963.0
1994,JOR,0-14,male,955515.0
1994,JOR,15-64,female,1185625.0
1994,JOR,15-64,male,1402636.0
1994,JOR,65+,female,56692.0
1994,JOR,65+,male,51974.0
1994,KAZ,0-14,female,2607122.0
1994,KAZ,0-14,male,2648522.0
1994,KAZ,15-64,female,5509074.0
1994,KAZ,15-64,male,5189732.0
1994,KAZ,65+,female,744141.0
1994,KAZ,65+,male,345181.0
1994,KEN,0-14,female,6203217.0
1994,KEN,0-14,male,6219595.0
1994,KEN,15-64,female,6531130.0
1994,KEN,15-64,male,6338773.0
1994,KEN,65+,female,308781.0
1994,KEN,65+,male,255633.0
1994,KIR,0-14,female,16215.0
1994,KIR,0-14,male,16730.0
1994,KIR,15-64,female,22976.0
1994,KIR,15-64,male,21353.0
1994,KIR,65+,female,1619.0
1994,KIR,65+,male,1129.0
1994,KOR,0-14,female,5001110.0
1994,KOR,0-14,male,5584675.0
1994,KOR,15-64,female,15347325.0
1994,KOR,15-64,male,16225709.0
1994,KOR,65+,female,1545561.0
1994,KOR,65+,male,937161.0
1994,XKX,0-14,female,361651.0
1994,XKX,0-14,male,371552.0
1994,XKX,15-64,female,631644.0
1994,XKX,15-64,male,646979.0
1994,XKX,65+,female,50758.0
1994,XKX,65+,male,42671.0
1994,KGZ,0-14,female,867513.0
1994,KGZ,0-14,male,856336.0
1994,KGZ,15-64,female,1330769.0
1994,KGZ,15-64,male,1214805.0
1994,KGZ,65+,female,162276.0
1994,KGZ,65+,male,83369.0
1994,LAO,0-14,female,1040720.0
1994,LAO,0-14,male,1073226.0
1994,LAO,15-64,female,1258997.0
1994,LAO,15-64,male,1272128.0
1994,LAO,65+,female,91030.0
1994,LAO,65+,male,73118.0
1994,LVA,0-14,female,259221.0
1994,LVA,0-14,male,269760.0
1994,LVA,15-64,female,863901.0
1994,LVA,15-64,male,791770.0
1994,LVA,65+,female,233000.0
1994,LVA,65+,male,103090.0
1994,LBN,0-14,female,670719.0
1994,LBN,0-14,male,702184.0
1994,LBN,15-64,female,1195950.0
1994,LBN,15-64,male,1146659.0
1994,LBN,65+,female,97573.0
1994,LBN,65+,male,76716.0
1994,LSO,0-14,female,407216.0
1994,LSO,0-14,male,408757.0
1994,LSO,15-64,female,531670.0
1994,LSO,15-64,male,498169.0
1994,LSO,65+,female,49403.0
1994,LSO,65+,male,32493.0
1994,LBR,0-14,female,469777.0
1994,LBR,0-14,male,471132.0
1994,LBR,15-64,female,580872.0
1994,LBR,15-64,male,562967.0
1994,LBR,65+,female,32050.0
1994,LBR,65+,male,33130.0
1994,LTU,0-14,female,395259.0
1994,LTU,0-14,male,411233.0
1994,LTU,15-64,female,1247363.0
1994,LTU,15-64,male,1164973.0
1994,LTU,65+,female,288733.0
1994,LTU,65+,male,149584.0
1994,LUX,0-14,female,35869.0
1994,LUX,0-14,male,37702.0
1994,LUX,15-64,female,134739.0
1994,LUX,15-64,male,139161.0
1994,LUX,65+,female,34295.0
1994,LUX,65+,male,21159.0
1994,MDG,0-14,female,3056303.0
1994,MDG,0-14,male,3123254.0
1994,MDG,15-64,female,3537420.0
1994,MDG,15-64,male,3508289.0
1994,MDG,65+,female,187673.0
1994,MDG,65+,male,200911.0
1994,MWI,0-14,female,2354547.0
1994,MWI,0-14,male,2329274.0
1994,MWI,15-64,female,2677667.0
1994,MWI,15-64,male,2458585.0
1994,MWI,65+,female,191379.0
1994,MWI,65+,male,153442.0
1994,MYS,0-14,female,3436114.0
1994,MYS,0-14,male,3698031.0
1994,MYS,15-64,female,5853368.0
1994,MYS,15-64,male,6107631.0
1994,MYS,65+,female,388786.0
1994,MYS,65+,male,336516.0
1994,MDV,0-14,female,55182.0
1994,MDV,0-14,male,61328.0
1994,MDV,15-64,female,61235.0
1994,MDV,15-64,male,65574.0
1994,MDV,65+,female,2929.0
1994,MDV,65+,male,4574.0
1994,MLI,0-14,female,2325816.0
1994,MLI,0-14,male,2371624.0
1994,MLI,15-64,female,2449257.0
1994,MLI,15-64,male,2465537.0
1994,MLI,65+,female,184667.0
1994,MLI,65+,male,170130.0
1994,MLT,0-14,female,40790.0
1994,MLT,0-14,male,42888.0
1994,MLT,15-64,female,125187.0
1994,MLT,15-64,male,124378.0
1994,MLT,65+,female,23893.0
1994,MLT,65+,male,17661.0
1994,MHL,0-14,female,11063.0
1994,MHL,0-14,male,11610.0
1994,MHL,15-64,female,11570.0
1994,MHL,15-64,male,12233.0
1994,MHL,65+,female,660.0
1994,MHL,65+,male,576.0
1994,MRT,0-14,female,494111.0
1994,MRT,0-14,male,501975.0
1994,MRT,15-64,female,597139.0
1994,MRT,15-64,male,587416.0
1994,MRT,65+,female,38102.0
1994,MRT,65+,male,30712.0
1994,MUS,0-14,female,152118.0
1994,MUS,0-14,male,159772.0
1994,MUS,15-64,female,358783.0
1994,MUS,15-64,male,377700.0
1994,MUS,65+,female,36822.0
1994,MUS,65+,male,27651.0
1994,MEX,0-14,female,16310884.0
1994,MEX,0-14,male,16613728.0
1994,MEX,15-64,female,27122203.0
1994,MEX,15-64,male,25310525.0
1994,MEX,65+,female,2080760.0
1994,MEX,65+,male,1821106.0
1994,FSM,0-14,female,23283.0
1994,FSM,0-14,male,24415.0
1994,FSM,15-64,female,28636.0
1994,FSM,15-64,male,28953.0
1994,FSM,65+,female,2098.0
1994,FSM,65+,male,1690.0
1994,MDA,0-14,female,404266.0
1994,MDA,0-14,male,396757.0
1994,MDA,15-64,female,1005982.0
1994,MDA,15-64,male,882670.0
1994,MDA,65+,female,176853.0
1994,MDA,65+,male,100217.0
1994,MNG,0-14,female,434140.0
1994,MNG,0-14,male,430669.0
1994,MNG,15-64,female,632233.0
1994,MNG,15-64,male,614868.0
1994,MNG,65+,female,45227.0
1994,MNG,65+,male,32260.0
1994,MNE,0-14,female,74058.0
1994,MNE,0-14,male,74903.0
1994,MNE,15-64,female,206569.0
1994,MNE,15-64,male,199668.0
1994,MNE,65+,female,34400.0
1994,MNE,65+,male,21792.0
1994,MAR,0-14,female,4795266.0
1994,MAR,0-14,male,5003990.0
1994,MAR,15-64,female,7711661.0
1994,MAR,15-64,male,7550426.0
1994,MAR,65+,female,485928.0
1994,MAR,65+,male,453550.0
1994,MOZ,0-14,female,3405164.0
1994,MOZ,0-14,male,3396977.0
1994,MOZ,15-64,female,4126875.0
1994,MOZ,15-64,male,3671116.0
1994,MOZ,65+,female,232523.0
1994,MOZ,65+,male,201199.0
1994,MMR,0-14,female,7125327.0
1994,MMR,0-14,male,7448955.0
1994,MMR,15-64,female,12735626.0
1994,MMR,15-64,male,12770584.0
1994,MMR,65+,female,1114575.0
1994,MMR,65+,male,860076.0
1994,NAM,0-14,female,330432.0
1994,NAM,0-14,male,325681.0
1994,NAM,15-64,female,441456.0
1994,NAM,15-64,male,407328.0
1994,NAM,65+,female,32036.0
1994,NAM,65+,male,19371.0
1994,NRU,0-14,female,2076.0
1994,NRU,0-14,male,2194.0
1994,NRU,15-64,female,2763.0
1994,NRU,15-64,male,2929.0
1994,NRU,65+,female,69.0
1994,NRU,65+,male,106.0
1994,NPL,0-14,female,4397720.0
1994,NPL,0-14,male,4584947.0
1994,NPL,15-64,female,5861994.0
1994,NPL,15-64,male,6074822.0
1994,NPL,65+,female,439398.0
1994,NPL,65+,male,358597.0
1994,NLD,0-14,female,1396123.0
1994,NLD,0-14,male,1459209.0
1994,NLD,15-64,female,5191877.0
1994,NLD,15-64,male,5328987.0
1994,NLD,65+,female,1204124.0
1994,NLD,65+,male,802517.0
1994,NIC,0-14,female,999797.0
1994,NIC,0-14,male,1013986.0
1994,NIC,15-64,female,1235750.0
1994,NIC,15-64,male,1166144.0
1994,NIC,65+,female,81301.0
1994,NIC,65+,male,52338.0
1994,NER,0-14,female,2154573.0
1994,NER,0-14,male,2232087.0
1994,NER,15-64,female,2401655.0
1994,NER,15-64,male,2403445.0
1994,NER,65+,female,119872.0
1994,NER,65+,male,86627.0
1994,NGA,0-14,female,23775222.0
1994,NGA,0-14,male,24352093.0
1994,NGA,15-64,female,28470964.0
1994,NGA,15-64,male,27989064.0
1994,NGA,65+,female,1819821.0
1994,NGA,65+,male,1528549.0
1994,MKD,0-14,female,250510.0
1994,MKD,0-14,male,258056.0
1994,MKD,15-64,female,673064.0
1994,MKD,15-64,male,643011.0
1994,MKD,65+,female,99353.0
1994,MKD,65+,male,68672.0
1994,NOR,0-14,female,409019.0
1994,NOR,0-14,male,431116.0
1994,NOR,15-64,female,1376643.0
1994,NOR,15-64,male,1424811.0
